transaction_id,timestamp,amount_sar,payment_method,machine_id,cycle_type,counterparty_raw
TXN-20250404-0021,2025-04-04 09:28:31,35.76,cash,M07,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0022,2025-04-04 09:33:47,37.28,cash,M06,standard,SPARE PARTS TRADING 902
TXN-20250404-0023,2025-04-04 09:37:45,29.11,mada,M08,standard,SADAD BILL PAYMENT 5521099
TXN-20250404-0024,2025-04-04 09:44:20,33.94,mada,M01,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250404-0025,2025-04-04 09:51:15,18.55,mada,M01,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250404-0026,2025-04-04 10:05:45,56.74,mada,M08,heavy_duty,PACKAGING SUPPLIES CO 118
TXN-20250404-0027,2025-04-04 10:09:01,38.2,cash,M06,standard,SADAD BILL PAYMENT 5521099
TXN-20250404-0028,2025-04-04 10:12:30,19.57,mada,M02,quick_wash,شركة المنظفات الوطنية
TXN-20250404-0029,2025-04-04 10:17:16,96.33,mada,M02,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0030,2025-04-04 10:20:18,30.0,mada,M02,standard,شركة المنظفات الوطنية
TXN-20250404-0031,2025-04-04 10:25:24,62.27,cash,M01,dry_clean,PACKAGING SUPPLIES CO 118
TXN-20250404-0032,2025-04-04 10:38:30,19.09,mada,M07,quick_wash,GAZT ZATCA VAT PAYMENT
TXN-20250404-0033,2025-04-04 10:53:06,48.69,cash,M04,heavy_duty,شركة المنظفات الوطنية
TXN-20250404-0034,2025-04-04 11:02:20,30.74,mada,M03,standard,SADAD BILL PAYMENT 5521099
TXN-20250404-0035,2025-04-04 12:00:18,24.92,credit,M04,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0036,2025-04-04 12:03:32,21.72,mada,M06,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0037,2025-04-04 12:22:44,22.55,mada,M08,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250404-0038,2025-04-04 12:34:07,27.39,mada,M04,standard,شركة المنظفات الوطنية
TXN-20250404-0039,2025-04-04 12:43:35,28.95,mada,M05,standard,
TXN-20250404-0040,2025-04-04 12:48:34,28.59,mada,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0041,2025-04-04 12:54:34,31.71,cash,M07,standard,SADAD BILL PAYMENT 5521099
TXN-20250404-0042,2025-04-04 13:08:52,22.86,mada,M04,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250404-0043,2025-04-04 13:24:32,45.21,credit,M02,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0044,2025-04-04 13:24:45,34.42,cash,M02,standard,SADAD BILL PAYMENT 5521099
TXN-20250404-0045,2025-04-04 13:25:07,60.15,cash,M04,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0046,2025-04-04 13:27:01,48.06,mada,M03,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0047,2025-04-04 13:41:19,30.19,credit,M08,standard,MADA PURCHASE HANGERS 55
TXN-20250404-0048,2025-04-04 13:47:22,90.26,mada,M01,dry_clean,
TXN-20250404-0049,2025-04-04 13:52:28,84.09,cash,M06,dry_clean,شركة المنظفات الوطنية
TXN-20250404-0050,2025-04-04 14:06:14,47.94,credit,M06,heavy_duty,GAZT ZATCA VAT PAYMENT
TXN-20250404-0051,2025-04-04 14:07:49,18.68,mada,M02,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250404-0052,2025-04-04 14:08:32,28.49,mada,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0053,2025-04-04 14:23:58,80.27,mada,M06,dry_clean,
TXN-20250404-0054,2025-04-04 14:36:14,46.94,credit,M08,heavy_duty,NWC WATER AUTHORITY 6621
TXN-20250404-0055,2025-04-04 14:48:31,21.2,cash,M03,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250404-0056,2025-04-04 15:19:49,33.47,mada,M01,standard,SEC ELECTRICITY BILL 41220
TXN-20250404-0057,2025-04-04 15:20:00,24.95,mada,M08,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0058,2025-04-04 15:48:50,19.3,mada,M05,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0059,2025-04-04 16:40:10,18.03,mada,M08,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0060,2025-04-04 16:40:25,34.27,cash,M08,standard,مؤسسة الإيجار العقارية
TXN-20250404-0061,2025-04-04 16:43:37,55.38,mada,M04,heavy_duty,PACKAGING SUPPLIES CO 118
TXN-20250404-0062,2025-04-04 17:03:37,37.72,cash,M05,standard,PACKAGING SUPPLIES CO 118
TXN-20250404-0063,2025-04-04 17:18:05,51.24,mada,M07,heavy_duty,مؤسسة الإيجار العقارية
TXN-20250404-0064,2025-04-04 17:45:08,32.22,mada,M05,standard,شركة المنظفات الوطنية
TXN-20250404-0065,2025-04-04 17:46:33,40.28,mada,M03,heavy_duty,STC INVOICE 88120
TXN-20250404-0066,2025-04-04 17:48:55,36.86,mada,M07,standard,
TXN-20250404-0067,2025-04-04 17:49:43,20.35,mada,M05,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250404-0068,2025-04-04 17:52:49,55.73,mada,M05,heavy_duty,SPARE PARTS TRADING 902
TXN-20250404-0069,2025-04-04 17:59:54,84.15,mada,M04,dry_clean,PACKAGING SUPPLIES CO 118
TXN-20250404-0070,2025-04-04 18:13:01,32.49,mada,M05,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0071,2025-04-04 18:19:25,27.25,mada,M04,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250404-0072,2025-04-04 18:22:18,37.16,cash,M05,standard,شركة المنظفات الوطنية
TXN-20250404-0073,2025-04-04 18:43:55,36.78,credit,M01,standard,PACKAGING SUPPLIES CO 118
TXN-20250404-0074,2025-04-04 18:49:05,21.59,credit,M02,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0075,2025-04-04 18:54:07,28.82,cash,M02,standard,STC INVOICE 88120
TXN-20250404-0076,2025-04-04 18:54:25,22.81,cash,M07,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250404-0077,2025-04-04 18:58:42,38.43,cash,M07,standard,شركة المنظفات الوطنية
TXN-20250404-0078,2025-04-04 18:59:14,51.27,credit,M05,heavy_duty,NWC WATER AUTHORITY 6621
TXN-20250404-0079,2025-04-04 19:25:07,52.81,cash,M05,heavy_duty,
TXN-20250404-0080,2025-04-04 19:26:07,22.46,cash,M03,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0081,2025-04-04 19:28:00,15.12,credit,M05,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250404-0082,2025-04-04 19:33:17,31.93,credit,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0083,2025-04-04 19:42:33,56.53,mada,M03,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0084,2025-04-04 19:46:52,33.24,cash,M08,standard,SPARE PARTS TRADING 902
TXN-20250404-0085,2025-04-04 19:48:11,15.21,mada,M04,quick_wash,MADA PURCHASE HANGERS 55
TXN-20250404-0086,2025-04-04 19:49:41,59.56,mada,M01,heavy_duty,STC INVOICE 88120
TXN-20250404-0087,2025-04-04 20:05:36,28.09,mada,M06,standard,GAZT ZATCA VAT PAYMENT
TXN-20250404-0088,2025-04-04 20:08:36,15.69,credit,M07,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250404-0089,2025-04-04 20:11:57,24.68,cash,M04,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250404-0090,2025-04-04 20:13:11,26.71,mada,M08,standard,PACKAGING SUPPLIES CO 118
TXN-20250404-0091,2025-04-04 20:14:42,60.29,cash,M03,heavy_duty,POS PURCHASE 2214 AL MALAZ
TXN-20250404-0092,2025-04-04 20:40:24,16.11,mada,M01,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250404-0093,2025-04-04 20:42:49,31.48,mada,M01,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0094,2025-04-04 20:46:39,17.74,credit,M04,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250404-0095,2025-04-04 20:47:04,23.87,cash,M03,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250404-0096,2025-04-04 20:59:28,29.75,credit,M04,standard,
TXN-20250404-0097,2025-04-04 21:03:33,67.66,cash,M05,dry_clean,
TXN-20250404-0098,2025-04-04 21:04:32,102.37,mada,M07,dry_clean,SADAD BILL PAYMENT 5521099
TXN-20250404-0099,2025-04-04 21:14:05,27.66,mada,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0100,2025-04-04 21:44:10,20.4,cash,M02,quick_wash,شركة المنظفات الوطنية
TXN-20250404-0101,2025-04-04 21:47:12,22.26,cash,M07,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250404-0102,2025-04-04 22:05:27,27.26,mada,M06,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250404-0103,2025-04-04 22:24:20,33.86,mada,M07,standard,شركة المنظفات الوطنية
TXN-20250404-0104,2025-04-04 22:37:19,16.52,mada,M04,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250404-0105,2025-04-04 22:45:13,36.42,mada,M02,standard,مؤسسة الإيجار العقارية
TXN-20250404-0106,2025-04-04 22:46:21,37.18,cash,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250404-0107,2025-04-04 23:30:15,56.94,mada,M02,dry_clean,PACKAGING SUPPLIES CO 118
TXN-20250404-0108,2025-04-04 23:37:04,29.66,cash,M06,standard,NWC WATER AUTHORITY 6621
TXN-20250405-0001,2025-04-05 00:05:16,36.88,mada,M02,standard,SEC ELECTRICITY BILL 41220
TXN-20250405-0002,2025-04-05 00:30:19,19.58,mada,M05,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250405-0003,2025-04-05 06:50:52,21.64,mada,M02,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250405-0004,2025-04-05 07:27:13,31.18,cash,M06,standard,شركة المنظفات الوطنية
TXN-20250405-0005,2025-04-05 07:56:20,22.87,mada,M03,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250405-0006,2025-04-05 07:57:42,25.78,cash,M08,standard,SEC ELECTRICITY BILL 41220
TXN-20250405-0007,2025-04-05 08:11:56,38.08,mada,M04,standard,NWC WATER AUTHORITY 6621
TXN-20250405-0008,2025-04-05 08:23:14,52.98,mada,M05,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250405-0009,2025-04-05 08:25:43,27.42,mada,M05,standard,NWC WATER AUTHORITY 6621
TXN-20250405-0010,2025-04-05 08:43:41,39.77,cash,M07,standard,شركة المنظفات الوطنية
TXN-20250405-0011,2025-04-05 08:48:20,26.41,mada,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250405-0012,2025-04-05 09:32:16,32.47,mada,M04,standard,شركة المنظفات الوطنية
TXN-20250405-0013,2025-04-05 09:34:45,30.96,mada,M05,standard,SADAD BILL PAYMENT 5521099
TXN-20250405-0014,2025-04-05 09:55:13,64.26,mada,M08,dry_clean,مؤسسة الإيجار العقارية
TXN-20250405-0015,2025-04-05 10:44:35,36.36,mada,M08,standard,SPARE PARTS TRADING 902
TXN-20250405-0016,2025-04-05 11:09:04,49.9,credit,M08,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250405-0017,2025-04-05 11:36:19,31.71,mada,M02,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250405-0018,2025-04-05 11:47:06,37.86,credit,M02,standard,SEC ELECTRICITY BILL 41220
TXN-20250405-0019,2025-04-05 12:03:41,20.07,mada,M07,quick_wash,شركة المنظفات الوطنية
TXN-20250405-0020,2025-04-05 12:03:49,23.94,cash,M03,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250405-0021,2025-04-05 12:04:28,36.98,credit,M03,standard,
TXN-20250405-0022,2025-04-05 12:12:42,60.09,mada,M08,heavy_duty,PACKAGING SUPPLIES CO 118
TXN-20250405-0023,2025-04-05 12:23:33,83.98,mada,M06,dry_clean,NWC WATER AUTHORITY 6621
TXN-20250405-0024,2025-04-05 12:27:57,27.49,credit,M07,standard,شركة المنظفات الوطنية
TXN-20250405-0025,2025-04-05 12:35:20,26.95,cash,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250405-0026,2025-04-05 12:38:38,35.79,credit,M06,standard,
TXN-20250405-0027,2025-04-05 12:53:45,39.6,mada,M01,standard,مؤسسة الإيجار العقارية
TXN-20250405-0028,2025-04-05 13:10:19,53.52,cash,M04,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250405-0029,2025-04-05 13:20:41,113.09,cash,M01,dry_clean,PACKAGING SUPPLIES CO 118
TXN-20250405-0030,2025-04-05 13:23:48,32.41,cash,M04,standard,STC INVOICE 88120
TXN-20250405-0031,2025-04-05 13:40:32,28.67,mada,M02,standard,
TXN-20250405-0032,2025-04-05 13:49:34,17.4,mada,M01,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250405-0033,2025-04-05 13:59:43,44.78,cash,M07,heavy_duty,POS PURCHASE 2214 AL MALAZ
TXN-20250405-0034,2025-04-05 14:19:17,30.29,cash,M03,standard,شركة المنظفات الوطنية
TXN-20250405-0035,2025-04-05 14:27:06,46.35,mada,M05,heavy_duty,SEC ELECTRICITY BILL 41220
TXN-20250405-0036,2025-04-05 14:31:55,29.88,cash,M04,standard,مؤسسة الإيجار العقارية
TXN-20250405-0037,2025-04-05 15:15:15,27.51,cash,M01,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250405-0038,2025-04-05 15:53:30,46.98,cash,M04,heavy_duty,SADAD BILL PAYMENT 5521099
TXN-20250405-0039,2025-04-05 15:53:44,45.39,mada,M05,heavy_duty,PACKAGING SUPPLIES CO 118
TXN-20250405-0040,2025-04-05 15:56:06,18.04,cash,M06,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250405-0041,2025-04-05 16:05:40,66.29,cash,M04,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250405-0042,2025-04-05 16:21:54,28.9,credit,M03,standard,مؤسسة الإيجار العقارية
TXN-20250405-0043,2025-04-05 16:29:21,16.69,mada,M06,quick_wash,MADA PURCHASE HANGERS 55
TXN-20250405-0044,2025-04-05 16:41:24,37.97,mada,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250405-0045,2025-04-05 16:55:09,37.04,mada,M01,standard,SEC ELECTRICITY BILL 41220
TXN-20250405-0046,2025-04-05 16:56:36,22.4,credit,M07,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250405-0047,2025-04-05 17:18:50,22.08,credit,M03,quick_wash,STC INVOICE 88120
TXN-20250405-0048,2025-04-05 17:23:24,60.12,mada,M07,heavy_duty,NWC WATER AUTHORITY 6621
TXN-20250405-0049,2025-04-05 17:25:36,33.39,cash,M01,standard,
TXN-20250405-0050,2025-04-05 17:34:54,23.73,mada,M06,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250405-0051,2025-04-05 18:00:23,15.68,mada,M01,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250405-0052,2025-04-05 18:06:05,19.69,mada,M03,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250405-0053,2025-04-05 18:12:05,17.26,cash,M01,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250405-0054,2025-04-05 18:59:56,24.03,credit,M01,quick_wash,شركة المنظفات الوطنية
TXN-20250405-0055,2025-04-05 19:14:17,30.11,credit,M07,standard,
TXN-20250405-0056,2025-04-05 19:18:41,17.4,cash,M06,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250405-0057,2025-04-05 19:24:20,29.02,cash,M05,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250405-0058,2025-04-05 19:29:23,25.95,cash,M03,standard,
TXN-20250405-0059,2025-04-05 19:32:26,36.06,mada,M01,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250405-0060,2025-04-05 19:48:29,37.44,credit,M01,standard,شركة المنظفات الوطنية
TXN-20250405-0061,2025-04-05 19:57:20,21.94,mada,M06,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250405-0062,2025-04-05 19:58:44,36.61,cash,M02,standard,
TXN-20250405-0063,2025-04-05 20:35:05,16.71,credit,M06,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250405-0064,2025-04-05 20:43:08,35.54,mada,M07,standard,SADAD BILL PAYMENT 5521099
TXN-20250405-0065,2025-04-05 20:49:52,17.34,cash,M03,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250405-0066,2025-04-05 20:55:42,39.26,cash,M07,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250405-0067,2025-04-05 21:02:22,68.83,mada,M06,dry_clean,STC INVOICE 88120
TXN-20250405-0068,2025-04-05 21:56:35,18.62,mada,M02,quick_wash,SPARE PARTS TRADING 902
TXN-20250405-0069,2025-04-05 22:25:50,66.72,mada,M01,dry_clean,NWC WATER AUTHORITY 6621
TXN-20250405-0070,2025-04-05 23:17:04,32.23,mada,M03,standard,SEC ELECTRICITY BILL 41220
TXN-20250405-0071,2025-04-05 23:25:03,32.11,mada,M05,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250406-0001,2025-04-06 08:18:46,96.8,cash,M02,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250406-0002,2025-04-06 08:45:22,54.97,mada,M03,heavy_duty,شركة المنظفات الوطنية
TXN-20250406-0003,2025-04-06 08:46:22,92.88,credit,M04,dry_clean,NWC WATER AUTHORITY 6621
TXN-20250406-0004,2025-04-06 10:27:39,36.11,mada,M03,standard,
TXN-20250406-0005,2025-04-06 11:27:57,27.13,mada,M06,standard,مؤسسة الإيجار العقارية
TXN-20250406-0006,2025-04-06 12:19:48,31.73,mada,M07,standard,SADAD BILL PAYMENT 5521099
TXN-20250406-0007,2025-04-06 12:24:26,16.23,mada,M07,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250406-0008,2025-04-06 12:48:46,37.25,mada,M05,standard,
TXN-20250406-0009,2025-04-06 12:52:44,31.45,cash,M07,standard,
TXN-20250406-0010,2025-04-06 13:32:11,37.93,mada,M04,standard,SPARE PARTS TRADING 902
TXN-20250406-0011,2025-04-06 13:57:50,60.56,credit,M07,heavy_duty,MADA PURCHASE HANGERS 55
TXN-20250406-0012,2025-04-06 14:03:29,42.47,credit,M08,heavy_duty,
TXN-20250406-0013,2025-04-06 14:19:17,34.02,cash,M01,standard,NWC WATER AUTHORITY 6621
TXN-20250406-0014,2025-04-06 14:25:38,32.68,mada,M07,standard,STC INVOICE 88120
TXN-20250406-0015,2025-04-06 15:32:44,23.9,mada,M04,quick_wash,STC INVOICE 88120
TXN-20250406-0016,2025-04-06 17:29:44,32.76,mada,M03,standard,SADAD BILL PAYMENT 5521099
TXN-20250406-0017,2025-04-06 18:32:35,26.08,mada,M01,standard,NWC WATER AUTHORITY 6621
TXN-20250406-0018,2025-04-06 20:11:47,23.47,mada,M08,quick_wash,
TXN-20250406-0019,2025-04-06 20:17:01,24.88,mada,M04,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250406-0020,2025-04-06 21:04:07,24.72,mada,M08,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250406-0021,2025-04-06 21:14:40,39.46,mada,M03,standard,شركة المنظفات الوطنية
TXN-20250406-0022,2025-04-06 23:17:36,24.26,mada,M03,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250407-0001,2025-04-07 07:09:41,64.76,mada,M02,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250407-0002,2025-04-07 07:27:50,47.37,mada,M01,heavy_duty,POS PURCHASE 2214 AL MALAZ
TXN-20250407-0003,2025-04-07 08:16:48,34.49,mada,M05,standard,GAZT ZATCA VAT PAYMENT
TXN-20250407-0004,2025-04-07 08:20:53,59.22,cash,M07,heavy_duty,NWC WATER AUTHORITY 6621
TXN-20250407-0005,2025-04-07 08:35:37,57.5,mada,M07,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250407-0006,2025-04-07 09:21:42,26.16,mada,M06,standard,
TXN-20250407-0007,2025-04-07 09:26:17,18.06,mada,M06,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250407-0008,2025-04-07 09:40:23,63.69,mada,M05,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250407-0009,2025-04-07 10:03:06,23.69,cash,M01,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250407-0010,2025-04-07 10:16:50,36.92,cash,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250407-0011,2025-04-07 10:44:46,22.1,cash,M07,quick_wash,شركة المنظفات الوطنية
TXN-20250407-0012,2025-04-07 10:52:13,17.81,cash,M06,quick_wash,STC INVOICE 88120
TXN-20250407-0013,2025-04-07 11:16:50,17.66,mada,M07,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250407-0014,2025-04-07 11:27:04,28.39,cash,M05,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250407-0015,2025-04-07 12:02:53,17.15,mada,M01,quick_wash,STC INVOICE 88120
TXN-20250407-0016,2025-04-07 12:07:51,23.89,mada,M06,quick_wash,شركة المنظفات الوطنية
TXN-20250407-0017,2025-04-07 12:31:05,37.32,mada,M04,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250407-0018,2025-04-07 12:43:51,28.63,cash,M04,standard,SADAD BILL PAYMENT 5521099
TXN-20250407-0019,2025-04-07 12:46:46,29.35,mada,M04,standard,مؤسسة الإيجار العقارية
TXN-20250407-0020,2025-04-07 12:47:43,22.75,mada,M07,quick_wash,
TXN-20250407-0021,2025-04-07 13:10:53,23.82,cash,M07,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250407-0022,2025-04-07 13:20:15,22.49,mada,M07,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250407-0023,2025-04-07 13:32:31,22.83,cash,M06,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250407-0024,2025-04-07 13:50:49,41.57,cash,M01,heavy_duty,شركة المنظفات الوطنية
TXN-20250407-0025,2025-04-07 13:58:04,39.11,mada,M04,standard,NWC WATER AUTHORITY 6621
TXN-20250407-0026,2025-04-07 14:37:02,18.6,mada,M03,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250407-0027,2025-04-07 15:10:32,54.3,credit,M03,heavy_duty,شركة المنظفات الوطنية
TXN-20250407-0028,2025-04-07 15:11:01,38.65,mada,M04,standard,شركة المنظفات الوطنية
TXN-20250407-0029,2025-04-07 15:23:22,26.74,mada,M05,standard,GAZT ZATCA VAT PAYMENT
TXN-20250407-0030,2025-04-07 15:47:08,34.49,cash,M02,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250407-0031,2025-04-07 15:49:31,17.54,credit,M05,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250407-0032,2025-04-07 15:54:57,103.27,credit,M07,dry_clean,مؤسسة الإيجار العقارية
TXN-20250407-0033,2025-04-07 16:19:40,68.83,mada,M03,dry_clean,
TXN-20250407-0034,2025-04-07 16:44:16,25.72,mada,M08,standard,شركة المنظفات الوطنية
TXN-20250407-0035,2025-04-07 17:07:18,37.99,mada,M08,standard,
TXN-20250407-0036,2025-04-07 17:21:28,18.69,mada,M04,quick_wash,MADA PURCHASE HANGERS 55
TXN-20250407-0037,2025-04-07 17:54:15,44.65,mada,M04,heavy_duty,SADAD BILL PAYMENT 5521099
TXN-20250407-0038,2025-04-07 19:14:26,45.3,cash,M03,heavy_duty,NWC WATER AUTHORITY 6621
TXN-20250407-0039,2025-04-07 20:10:56,56.19,cash,M07,heavy_duty,SEC ELECTRICITY BILL 41220
TXN-20250407-0040,2025-04-07 20:45:30,29.43,mada,M07,standard,SADAD BILL PAYMENT 5521099
TXN-20250407-0041,2025-04-07 20:45:57,22.37,credit,M04,quick_wash,مؤسسة الإيجار العقارية
TXN-20250407-0042,2025-04-07 21:11:53,35.7,mada,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250407-0043,2025-04-07 21:16:55,15.43,cash,M01,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250407-0044,2025-04-07 21:29:56,20.16,mada,M05,quick_wash,مؤسسة الإيجار العقارية
TXN-20250407-0045,2025-04-07 22:10:38,28.63,credit,M02,standard,SADAD BILL PAYMENT 5521099
TXN-20250407-0046,2025-04-07 22:11:05,16.24,mada,M01,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250407-0047,2025-04-07 22:18:25,48.26,credit,M04,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250407-0048,2025-04-07 22:34:55,19.64,credit,M04,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250407-0049,2025-04-07 22:44:34,36.43,mada,M08,standard,NWC WATER AUTHORITY 6621
TXN-20250407-0050,2025-04-07 23:12:46,53.03,credit,M03,heavy_duty,شركة المنظفات الوطنية
TXN-20250408-0001,2025-04-08 07:19:19,15.36,mada,M02,quick_wash,STC INVOICE 88120
TXN-20250408-0002,2025-04-08 07:54:07,28.37,mada,M08,standard,مؤسسة الإيجار العقارية
TXN-20250408-0003,2025-04-08 07:55:54,33.7,mada,M02,standard,SPARE PARTS TRADING 902
TXN-20250408-0004,2025-04-08 08:26:21,43.6,mada,M07,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250408-0005,2025-04-08 08:43:50,112.48,mada,M04,dry_clean,
TXN-20250408-0006,2025-04-08 09:05:03,62.22,mada,M05,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250408-0007,2025-04-08 09:21:43,27.79,mada,M07,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250408-0008,2025-04-08 09:43:05,21.36,mada,M02,quick_wash,شركة المنظفات الوطنية
TXN-20250408-0009,2025-04-08 09:43:32,85.48,mada,M08,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250408-0010,2025-04-08 09:48:02,41.19,cash,M05,heavy_duty,POS PURCHASE 2214 AL MALAZ
TXN-20250408-0011,2025-04-08 09:49:00,56.37,mada,M01,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250408-0012,2025-04-08 10:23:41,25.68,mada,M05,standard,SEC ELECTRICITY BILL 41220
TXN-20250408-0013,2025-04-08 10:46:29,16.28,cash,M01,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250408-0014,2025-04-08 11:17:25,25.92,mada,M01,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250408-0015,2025-04-08 11:34:34,65.83,mada,M05,dry_clean,شركة المنظفات الوطنية
TXN-20250408-0016,2025-04-08 11:42:20,38.24,mada,M04,standard,SEC ELECTRICITY BILL 41220
