transaction_id,timestamp,amount_sar,payment_method,basket_size,category,counterparty_raw
MINI-20250402-0032,2025-04-02 08:35:39,22.71,credit,small_basket,snacks,GAZT ZATCA VAT PAYMENT
MINI-20250402-0033,2025-04-02 08:45:11,38.73,mada,small_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250402-0034,2025-04-02 08:55:50,169.81,mada,medium_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250402-0035,2025-04-02 08:56:10,114.36,mada,medium_basket,beverages,SEC ELECTRICITY BILL 22190
MINI-20250402-0036,2025-04-02 08:59:59,84.94,credit,medium_basket,personal_care,CLEANING SUPPLIES CO 902
MINI-20250402-0037,2025-04-02 09:05:30,52.34,cash,medium_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250402-0038,2025-04-02 09:05:42,81.05,cash,medium_basket,beverages,SEC ELECTRICITY BILL 22190
MINI-20250402-0039,2025-04-02 09:06:49,60.65,mada,medium_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250402-0040,2025-04-02 09:13:44,304.43,cash,large_basket,beverages,CLEANING SUPPLIES CO 902
MINI-20250402-0041,2025-04-02 09:16:16,14.82,cash,small_basket,beverages,
MINI-20250402-0042,2025-04-02 09:19:12,425.2,mada,large_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0043,2025-04-02 09:23:43,10.48,cash,small_basket,groceries,
MINI-20250402-0044,2025-04-02 09:25:08,292.14,mada,large_basket,beverages,POS PURCHASE 8891 AL NASEEM
MINI-20250402-0045,2025-04-02 09:25:50,139.71,mada,medium_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0046,2025-04-02 09:31:36,38.88,mada,small_basket,personal_care,SEC ELECTRICITY BILL 22190
MINI-20250402-0047,2025-04-02 09:35:16,131.35,mada,medium_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250402-0048,2025-04-02 09:35:27,284.23,mada,large_basket,household,مؤسسة العقار للإيجار
MINI-20250402-0049,2025-04-02 09:37:43,102.37,cash,medium_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250402-0050,2025-04-02 09:39:09,170.02,mada,medium_basket,groceries,مؤسسة العقار للإيجار
MINI-20250402-0051,2025-04-02 09:53:56,394.04,mada,large_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250402-0052,2025-04-02 09:55:10,119.64,cash,medium_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250402-0053,2025-04-02 09:56:43,43.88,cash,small_basket,personal_care,ALMARAI DISTRIBUTION 8832
MINI-20250402-0054,2025-04-02 09:57:03,86.2,cash,medium_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250402-0055,2025-04-02 09:58:13,329.86,mada,large_basket,household,SEC ELECTRICITY BILL 22190
MINI-20250402-0056,2025-04-02 10:19:13,42.93,mada,small_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0057,2025-04-02 10:23:31,27.72,mada,small_basket,household,STC INVOICE 66120
MINI-20250402-0058,2025-04-02 10:24:18,28.95,mada,small_basket,groceries,SEC ELECTRICITY BILL 22190
MINI-20250402-0059,2025-04-02 10:27:38,39.77,cash,small_basket,personal_care,مؤسسة العقار للإيجار
MINI-20250402-0060,2025-04-02 10:37:33,9.82,mada,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0061,2025-04-02 10:48:00,59.94,mada,medium_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0062,2025-04-02 11:07:05,154.35,cash,medium_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0063,2025-04-02 11:07:39,56.87,cash,medium_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250402-0064,2025-04-02 11:17:56,25.82,mada,small_basket,personal_care,NADEC FOODS SUPPLY 2214
MINI-20250402-0065,2025-04-02 11:22:22,13.06,cash,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0066,2025-04-02 11:26:59,22.32,cash,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250402-0067,2025-04-02 11:37:04,9.75,cash,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0068,2025-04-02 11:39:49,100.48,cash,medium_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250402-0069,2025-04-02 11:49:34,18.88,cash,small_basket,personal_care,مؤسسة العقار للإيجار
MINI-20250402-0070,2025-04-02 11:54:58,321.53,mada,large_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0071,2025-04-02 12:02:01,11.79,credit,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0072,2025-04-02 12:06:20,64.46,cash,medium_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250402-0073,2025-04-02 12:16:28,214.08,cash,large_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250402-0074,2025-04-02 12:28:21,89.98,mada,medium_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250402-0075,2025-04-02 12:32:52,154.23,mada,medium_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250402-0076,2025-04-02 12:35:16,8.49,cash,small_basket,personal_care,ALMARAI DISTRIBUTION 8832
MINI-20250402-0077,2025-04-02 12:44:15,347.5,cash,large_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250402-0078,2025-04-02 12:44:40,389.17,mada,large_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250402-0079,2025-04-02 12:50:53,13.42,credit,small_basket,groceries,STC INVOICE 66120
MINI-20250402-0080,2025-04-02 12:54:53,13.14,cash,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0081,2025-04-02 12:59:08,42.43,cash,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0082,2025-04-02 13:00:23,33.09,cash,small_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0083,2025-04-02 13:07:05,30.21,mada,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250402-0084,2025-04-02 13:11:30,150.6,credit,medium_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0085,2025-04-02 13:27:56,38.62,mada,small_basket,beverages,STC INVOICE 66120
MINI-20250402-0086,2025-04-02 13:33:37,100.14,mada,medium_basket,household,SEC ELECTRICITY BILL 22190
MINI-20250402-0087,2025-04-02 13:33:45,43.85,cash,small_basket,personal_care,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0088,2025-04-02 13:36:26,197.1,mada,large_basket,personal_care,NADEC FOODS SUPPLY 2214
MINI-20250402-0089,2025-04-02 13:38:13,181.32,credit,large_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0090,2025-04-02 13:40:36,40.51,mada,small_basket,beverages,مؤسسة العقار للإيجار
MINI-20250402-0091,2025-04-02 13:40:40,12.2,mada,small_basket,groceries,STC INVOICE 66120
MINI-20250402-0092,2025-04-02 13:45:14,116.52,mada,medium_basket,groceries,CLEANING SUPPLIES CO 902
MINI-20250402-0093,2025-04-02 13:46:14,11.87,mada,small_basket,groceries,STC INVOICE 66120
MINI-20250402-0094,2025-04-02 13:47:25,10.3,mada,small_basket,groceries,GAZT ZATCA VAT PAYMENT
MINI-20250402-0095,2025-04-02 13:47:39,21.07,mada,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250402-0096,2025-04-02 13:49:29,91.02,mada,medium_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0097,2025-04-02 13:54:15,220.08,credit,large_basket,groceries,STC INVOICE 66120
MINI-20250402-0098,2025-04-02 13:54:35,316.87,cash,large_basket,groceries,SEC ELECTRICITY BILL 22190
MINI-20250402-0099,2025-04-02 13:56:51,338.53,cash,large_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250402-0100,2025-04-02 13:59:52,38.94,mada,small_basket,groceries,مؤسسة العقار للإيجار
MINI-20250402-0101,2025-04-02 14:01:23,57.6,credit,medium_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250402-0102,2025-04-02 14:02:19,130.74,cash,medium_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0103,2025-04-02 14:11:36,44.17,cash,small_basket,beverages,GAZT ZATCA VAT PAYMENT
MINI-20250402-0104,2025-04-02 14:12:58,40.95,cash,small_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250402-0105,2025-04-02 14:14:41,28.01,cash,small_basket,beverages,GAZT ZATCA VAT PAYMENT
MINI-20250402-0106,2025-04-02 14:19:28,14.37,mada,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250402-0107,2025-04-02 14:21:11,21.05,mada,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0108,2025-04-02 14:23:33,13.19,mada,small_basket,beverages,SEC ELECTRICITY BILL 22190
MINI-20250402-0109,2025-04-02 14:29:08,41.19,mada,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250402-0110,2025-04-02 14:32:49,40.08,cash,small_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250402-0111,2025-04-02 14:38:13,69.88,cash,medium_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250402-0112,2025-04-02 14:39:42,229.8,credit,large_basket,groceries,
MINI-20250402-0113,2025-04-02 14:41:05,388.53,credit,large_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250402-0114,2025-04-02 14:47:53,401.0,mada,large_basket,groceries,
MINI-20250402-0115,2025-04-02 14:50:00,29.79,mada,small_basket,beverages,STC INVOICE 66120
MINI-20250402-0116,2025-04-02 14:53:57,21.26,cash,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250402-0117,2025-04-02 15:19:40,17.52,mada,small_basket,groceries,STC INVOICE 66120
MINI-20250402-0118,2025-04-02 15:31:26,34.2,mada,small_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250402-0119,2025-04-02 15:32:17,76.93,mada,medium_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250402-0120,2025-04-02 15:37:53,14.89,cash,small_basket,household,SADAD BILL PAYMENT 33120
MINI-20250402-0121,2025-04-02 15:44:14,41.13,credit,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0122,2025-04-02 15:45:45,354.55,cash,large_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250402-0123,2025-04-02 15:48:17,449.73,cash,large_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0124,2025-04-02 15:56:17,28.65,cash,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0125,2025-04-02 16:00:55,21.12,cash,small_basket,household,
MINI-20250402-0126,2025-04-02 16:03:46,42.01,cash,small_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250402-0127,2025-04-02 16:15:59,160.9,cash,medium_basket,snacks,
MINI-20250402-0128,2025-04-02 16:20:05,14.1,cash,small_basket,snacks,POS PURCHASE 8891 AL NASEEM
MINI-20250402-0129,2025-04-02 16:21:46,20.32,cash,small_basket,household,SEC ELECTRICITY BILL 22190
MINI-20250402-0130,2025-04-02 16:26:21,118.33,mada,medium_basket,personal_care,NADEC FOODS SUPPLY 2214
MINI-20250402-0131,2025-04-02 16:26:32,114.53,cash,medium_basket,groceries,
MINI-20250402-0132,2025-04-02 16:30:13,86.1,mada,medium_basket,household,POS PURCHASE 8891 AL NASEEM
MINI-20250402-0133,2025-04-02 16:45:13,41.42,cash,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0134,2025-04-02 16:56:19,14.33,credit,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0135,2025-04-02 16:57:35,94.34,cash,medium_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250402-0136,2025-04-02 17:02:27,32.55,mada,small_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250402-0137,2025-04-02 17:04:35,117.44,cash,medium_basket,groceries,
MINI-20250402-0138,2025-04-02 17:05:53,10.0,mada,small_basket,personal_care,COCA COLA BOTTLING RIYADH 771
MINI-20250402-0139,2025-04-02 17:06:25,36.29,mada,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250402-0140,2025-04-02 17:09:51,228.97,mada,large_basket,beverages,CLEANING SUPPLIES CO 902
MINI-20250402-0141,2025-04-02 17:10:01,336.92,credit,large_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250402-0142,2025-04-02 17:11:13,28.88,mada,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250402-0143,2025-04-02 17:13:41,8.45,mada,small_basket,beverages,STC INVOICE 66120
MINI-20250402-0144,2025-04-02 17:15:41,8.23,mada,small_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0145,2025-04-02 17:16:38,103.73,mada,medium_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250402-0146,2025-04-02 17:24:30,29.64,cash,small_basket,beverages,CLEANING SUPPLIES CO 902
MINI-20250402-0147,2025-04-02 17:25:16,217.32,cash,large_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0148,2025-04-02 17:29:07,124.48,mada,medium_basket,household,شركة أغذية الطازج للتوزيع
MINI-20250402-0149,2025-04-02 17:31:05,10.34,mada,small_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250402-0150,2025-04-02 17:38:33,296.28,mada,large_basket,snacks,شركة أغذية الطازج للتوزيع
MINI-20250402-0151,2025-04-02 17:42:11,12.69,mada,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250402-0152,2025-04-02 17:42:42,66.3,cash,medium_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0153,2025-04-02 17:45:34,144.07,credit,medium_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250402-0154,2025-04-02 17:57:52,140.7,credit,medium_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250402-0155,2025-04-02 18:00:27,213.07,mada,large_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0156,2025-04-02 18:05:26,18.61,cash,small_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250402-0157,2025-04-02 18:07:51,9.17,credit,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250402-0158,2025-04-02 18:19:34,13.41,mada,small_basket,groceries,
MINI-20250402-0159,2025-04-02 18:20:07,16.34,mada,small_basket,personal_care,NADEC FOODS SUPPLY 2214
MINI-20250402-0160,2025-04-02 18:20:36,15.05,cash,small_basket,groceries,مؤسسة العقار للإيجار
MINI-20250402-0161,2025-04-02 18:22:24,114.5,cash,medium_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250402-0162,2025-04-02 18:27:17,122.25,mada,medium_basket,groceries,
MINI-20250402-0163,2025-04-02 18:27:21,37.08,mada,small_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250402-0164,2025-04-02 18:28:50,26.1,mada,small_basket,beverages,
MINI-20250402-0165,2025-04-02 18:29:04,50.01,credit,medium_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250402-0166,2025-04-02 18:30:59,74.94,mada,medium_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250402-0167,2025-04-02 18:33:20,162.87,cash,medium_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250402-0168,2025-04-02 18:33:36,42.23,mada,small_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250402-0169,2025-04-02 18:37:45,44.13,mada,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250402-0170,2025-04-02 18:38:11,135.01,mada,medium_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0171,2025-04-02 18:39:38,152.4,cash,medium_basket,groceries,مؤسسة العقار للإيجار
MINI-20250402-0172,2025-04-02 18:43:16,29.75,cash,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0173,2025-04-02 18:50:34,42.15,mada,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0174,2025-04-02 18:52:33,36.65,cash,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0175,2025-04-02 18:55:22,158.83,cash,medium_basket,household,POS PURCHASE 8891 AL NASEEM
MINI-20250402-0176,2025-04-02 18:55:42,32.16,credit,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250402-0177,2025-04-02 18:57:23,43.45,mada,small_basket,personal_care,SADAD BILL PAYMENT 33120
MINI-20250402-0178,2025-04-02 19:03:03,239.25,mada,large_basket,groceries,مؤسسة العقار للإيجار
MINI-20250402-0179,2025-04-02 19:03:36,24.92,cash,small_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250402-0180,2025-04-02 19:04:56,31.13,cash,small_basket,personal_care,STC INVOICE 66120
MINI-20250402-0181,2025-04-02 19:09:12,400.55,mada,large_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0182,2025-04-02 19:09:52,24.05,cash,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0183,2025-04-02 19:10:04,11.47,mada,small_basket,snacks,شركة أغذية الطازج للتوزيع
MINI-20250402-0184,2025-04-02 19:10:24,31.49,mada,small_basket,household,CLEANING SUPPLIES CO 902
MINI-20250402-0185,2025-04-02 19:12:01,63.64,cash,medium_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250402-0186,2025-04-02 19:14:01,222.61,cash,large_basket,beverages,SEC ELECTRICITY BILL 22190
MINI-20250402-0187,2025-04-02 19:14:47,20.38,mada,small_basket,snacks,POS PURCHASE 8891 AL NASEEM
MINI-20250402-0188,2025-04-02 19:15:05,41.66,cash,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250402-0189,2025-04-02 19:16:33,23.78,credit,small_basket,snacks,
MINI-20250402-0190,2025-04-02 19:21:42,28.19,mada,small_basket,snacks,COCA COLA BOTTLING RIYADH 771
MINI-20250402-0191,2025-04-02 19:25:34,258.07,credit,large_basket,snacks,CLEANING SUPPLIES CO 902
MINI-20250402-0192,2025-04-02 19:27:14,23.35,cash,small_basket,snacks,STC INVOICE 66120
MINI-20250402-0193,2025-04-02 19:29:15,26.21,mada,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0194,2025-04-02 19:32:31,230.98,cash,large_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250402-0195,2025-04-02 19:39:45,20.02,mada,small_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250402-0196,2025-04-02 19:47:40,35.6,mada,small_basket,household,SEC ELECTRICITY BILL 22190
MINI-20250402-0197,2025-04-02 19:55:42,11.48,cash,small_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250402-0198,2025-04-02 20:00:41,35.05,cash,small_basket,groceries,CLEANING SUPPLIES CO 902
MINI-20250402-0199,2025-04-02 20:04:04,139.35,cash,medium_basket,groceries,STC INVOICE 66120
MINI-20250402-0200,2025-04-02 20:08:30,66.97,mada,medium_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250402-0201,2025-04-02 20:11:37,136.75,mada,medium_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250402-0202,2025-04-02 20:25:57,41.48,cash,small_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250402-0203,2025-04-02 20:28:52,44.54,credit,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250402-0204,2025-04-02 20:29:58,26.92,mada,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250402-0205,2025-04-02 20:35:06,384.37,mada,large_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0206,2025-04-02 20:37:05,209.74,cash,large_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250402-0207,2025-04-02 20:37:47,35.58,mada,small_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250402-0208,2025-04-02 20:40:06,30.37,mada,small_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250402-0209,2025-04-02 20:42:25,232.35,mada,large_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250402-0210,2025-04-02 20:53:41,12.65,cash,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250402-0211,2025-04-02 20:53:55,102.1,credit,medium_basket,personal_care,NADEC FOODS SUPPLY 2214
MINI-20250402-0212,2025-04-02 20:55:43,28.43,cash,small_basket,personal_care,STC INVOICE 66120
MINI-20250402-0213,2025-04-02 21:00:23,81.02,mada,medium_basket,personal_care,ALMARAI DISTRIBUTION 8832
MINI-20250402-0214,2025-04-02 21:10:18,174.13,cash,medium_basket,beverages,
MINI-20250402-0215,2025-04-02 21:13:30,12.59,mada,small_basket,groceries,CLEANING SUPPLIES CO 902
MINI-20250402-0216,2025-04-02 21:14:05,13.11,mada,small_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250402-0217,2025-04-02 21:14:44,24.32,mada,small_basket,beverages,مؤسسة العقار للإيجار
MINI-20250402-0218,2025-04-02 21:31:44,113.31,mada,medium_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0219,2025-04-02 21:32:09,38.82,cash,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250402-0220,2025-04-02 21:33:45,39.76,mada,small_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250402-0221,2025-04-02 21:34:25,324.76,cash,large_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250402-0222,2025-04-02 21:38:31,133.64,mada,medium_basket,household,COCA COLA BOTTLING RIYADH 771
MINI-20250402-0223,2025-04-02 21:46:15,32.34,cash,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0224,2025-04-02 22:19:58,37.71,cash,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250402-0225,2025-04-02 22:32:55,11.41,mada,small_basket,beverages,
MINI-20250402-0226,2025-04-02 22:36:00,25.35,cash,small_basket,beverages,SEC ELECTRICITY BILL 22190
MINI-20250402-0227,2025-04-02 22:46:45,23.35,cash,small_basket,snacks,
MINI-20250402-0228,2025-04-02 22:47:01,40.85,credit,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250402-0229,2025-04-02 22:59:54,40.39,cash,small_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250402-0230,2025-04-02 23:19:01,254.64,mada,large_basket,household,COCA COLA BOTTLING RIYADH 771
MINI-20250402-0231,2025-04-02 23:44:41,162.23,mada,medium_basket,household,مؤسسة العقار للإيجار
MINI-20250402-0232,2025-04-02 23:54:23,238.29,mada,large_basket,beverages,POS PURCHASE 8891 AL NASEEM
MINI-20250403-0001,2025-04-03 00:06:53,8.24,mada,small_basket,personal_care,POS PURCHASE 8891 AL NASEEM
MINI-20250403-0002,2025-04-03 00:11:32,8.08,mada,small_basket,groceries,مؤسسة العقار للإيجار
MINI-20250403-0003,2025-04-03 00:47:31,402.71,cash,large_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250403-0004,2025-04-03 00:48:10,135.6,cash,medium_basket,snacks,شركة أغذية الطازج للتوزيع
