transaction_id,timestamp,amount_sar,payment_method,item_category,staff_id,counterparty_raw
CAFE-20250403-0072,2025-04-03 14:45:45,52.77,mada,combo_meals,STF02,ALMARAI DAIRY POS 8837
CAFE-20250403-0073,2025-04-03 14:48:22,24.77,mada,coffee_drinks,STF04,ALMARAI DAIRY POS 8837
CAFE-20250403-0074,2025-04-03 14:52:55,12.78,credit,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250403-0075,2025-04-03 15:08:44,42.9,mada,combo_meals,STF05,STC INVOICE 44710
CAFE-20250403-0076,2025-04-03 15:15:46,41.91,credit,specialty_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250403-0077,2025-04-03 15:25:12,21.09,cash,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250403-0078,2025-04-03 15:44:23,46.41,credit,food_items,STF03,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250403-0079,2025-04-03 15:49:01,27.74,cash,coffee_drinks,STF03,SADAD BILL PAYMENT 8827162
CAFE-20250403-0080,2025-04-03 15:54:37,22.29,mada,coffee_drinks,STF04,ALMARAI DAIRY POS 8837
CAFE-20250403-0081,2025-04-03 16:01:01,34.81,cash,specialty_drinks,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250403-0082,2025-04-03 16:02:31,33.51,credit,food_items,STF06,AL OTHAIM PACKAGING 552
CAFE-20250403-0083,2025-04-03 16:13:40,74.1,cash,combo_meals,STF03,STC INVOICE 44710
CAFE-20250403-0084,2025-04-03 16:15:17,41.78,cash,specialty_drinks,STF04,AL OTHAIM PACKAGING 552
CAFE-20250403-0085,2025-04-03 16:36:26,22.43,credit,food_items,STF01,ALMARAI DAIRY POS 8837
CAFE-20250403-0086,2025-04-03 16:39:42,26.11,mada,coffee_drinks,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250403-0087,2025-04-03 16:40:33,16.84,mada,coffee_drinks,STF06,
CAFE-20250403-0088,2025-04-03 17:03:58,24.66,mada,coffee_drinks,STF06,STC INVOICE 44710
CAFE-20250403-0089,2025-04-03 17:15:45,19.97,mada,coffee_drinks,STF01,شركة المخابز الطازجة
CAFE-20250403-0090,2025-04-03 17:26:58,17.5,mada,coffee_drinks,STF06,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250403-0091,2025-04-03 17:41:53,27.71,credit,coffee_drinks,STF02,مؤسسة النخيل للعقار
CAFE-20250403-0092,2025-04-03 17:47:22,30.34,mada,food_items,STF02,SEC ELECTRICITY BILL 22981
CAFE-20250403-0093,2025-04-03 18:06:20,36.35,mada,specialty_drinks,STF05,ALMARAI DAIRY POS 8837
CAFE-20250403-0094,2025-04-03 18:07:28,38.42,credit,specialty_drinks,STF06,شركة المخابز الطازجة
CAFE-20250403-0095,2025-04-03 18:08:23,44.31,mada,specialty_drinks,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250403-0096,2025-04-03 18:14:57,13.8,mada,coffee_drinks,STF05,
CAFE-20250403-0097,2025-04-03 18:20:51,14.18,mada,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250403-0098,2025-04-03 18:25:42,36.91,mada,specialty_drinks,STF03,
CAFE-20250403-0099,2025-04-03 18:30:26,43.44,cash,food_items,STF01,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250403-0100,2025-04-03 18:39:11,45.31,mada,combo_meals,STF02,ALMARAI DAIRY POS 8837
CAFE-20250403-0101,2025-04-03 18:41:46,41.01,mada,specialty_drinks,STF05,AL OTHAIM PACKAGING 552
CAFE-20250403-0102,2025-04-03 18:55:56,43.34,mada,specialty_drinks,STF02,ALMARAI DAIRY POS 8837
CAFE-20250403-0103,2025-04-03 19:36:41,26.2,credit,food_items,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250403-0104,2025-04-03 19:48:14,51.39,cash,combo_meals,STF06,مؤسسة النخيل للعقار
CAFE-20250403-0105,2025-04-03 20:36:05,30.02,mada,food_items,STF04,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250403-0106,2025-04-03 21:24:24,38.62,cash,food_items,STF01,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250404-0001,2025-04-04 06:04:14,33.11,mada,food_items,STF02,SADAD BILL PAYMENT 8827162
CAFE-20250404-0002,2025-04-04 06:15:48,24.22,cash,coffee_drinks,STF04,شركة المخابز الطازجة
CAFE-20250404-0003,2025-04-04 07:12:30,23.35,credit,specialty_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0004,2025-04-04 07:15:14,53.12,credit,food_items,STF01,SEC ELECTRICITY BILL 22981
CAFE-20250404-0005,2025-04-04 07:16:21,18.93,mada,coffee_drinks,STF05,شركة المخابز الطازجة
CAFE-20250404-0006,2025-04-04 07:22:18,39.37,mada,specialty_drinks,STF05,SADAD BILL PAYMENT 8827162
CAFE-20250404-0007,2025-04-04 07:33:21,56.7,credit,combo_meals,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0008,2025-04-04 07:55:44,44.71,credit,food_items,STF05,STC INVOICE 44710
CAFE-20250404-0009,2025-04-04 08:07:31,66.13,mada,combo_meals,STF01,
CAFE-20250404-0010,2025-04-04 08:10:54,52.95,mada,food_items,STF06,TAMIMI MARKETS RIYADH 03421
CAFE-20250404-0011,2025-04-04 08:11:16,47.61,cash,combo_meals,STF05,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250404-0012,2025-04-04 08:17:30,20.62,mada,coffee_drinks,STF06,STC INVOICE 44710
CAFE-20250404-0013,2025-04-04 08:19:26,16.19,credit,coffee_drinks,STF06,ALMARAI DAIRY POS 8837
CAFE-20250404-0014,2025-04-04 08:20:22,34.39,cash,specialty_drinks,STF04,AL OTHAIM PACKAGING 552
CAFE-20250404-0015,2025-04-04 08:21:17,14.58,cash,coffee_drinks,STF03,
CAFE-20250404-0016,2025-04-04 08:21:34,57.75,mada,combo_meals,STF05,STC INVOICE 44710
CAFE-20250404-0017,2025-04-04 08:25:00,55.44,mada,combo_meals,STF01,TAMIMI MARKETS RIYADH 03421
CAFE-20250404-0018,2025-04-04 08:26:27,40.01,cash,specialty_drinks,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0019,2025-04-04 08:27:52,25.14,mada,coffee_drinks,STF03,شركة المخابز الطازجة
CAFE-20250404-0020,2025-04-04 08:28:39,15.04,mada,coffee_drinks,STF03,AL OTHAIM PACKAGING 552
CAFE-20250404-0021,2025-04-04 08:30:08,49.16,mada,food_items,STF04,TAMIMI MARKETS RIYADH 03421
CAFE-20250404-0022,2025-04-04 08:33:01,72.76,mada,combo_meals,STF01,SEC ELECTRICITY BILL 22981
CAFE-20250404-0023,2025-04-04 08:34:51,50.66,mada,combo_meals,STF06,GAZT ZATCA VAT PAYMENT
CAFE-20250404-0024,2025-04-04 08:35:59,15.73,cash,coffee_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0025,2025-04-04 08:37:36,28.02,mada,food_items,STF06,ALMARAI DAIRY POS 8837
CAFE-20250404-0026,2025-04-04 08:38:16,56.67,mada,combo_meals,STF06,ALMARAI DAIRY POS 8837
CAFE-20250404-0027,2025-04-04 08:38:52,26.6,credit,food_items,STF03,AL OTHAIM PACKAGING 552
CAFE-20250404-0028,2025-04-04 08:38:54,27.11,mada,coffee_drinks,STF01,مؤسسة النخيل للعقار
CAFE-20250404-0029,2025-04-04 08:39:04,41.77,mada,food_items,STF05,
CAFE-20250404-0030,2025-04-04 08:46:06,20.66,mada,coffee_drinks,STF06,AL OTHAIM PACKAGING 552
CAFE-20250404-0031,2025-04-04 08:47:32,29.7,mada,food_items,STF04,ALMARAI DAIRY POS 8837
CAFE-20250404-0032,2025-04-04 08:55:01,42.32,mada,combo_meals,STF06,مؤسسة النخيل للعقار
CAFE-20250404-0033,2025-04-04 08:57:29,17.78,mada,coffee_drinks,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0034,2025-04-04 08:57:30,25.41,mada,coffee_drinks,STF05,ALMARAI DAIRY POS 8837
CAFE-20250404-0035,2025-04-04 08:57:59,19.13,cash,coffee_drinks,STF01,شركة المخابز الطازجة
CAFE-20250404-0036,2025-04-04 09:01:45,15.91,mada,coffee_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0037,2025-04-04 09:02:14,15.38,mada,coffee_drinks,STF02,ALMARAI DAIRY POS 8837
CAFE-20250404-0038,2025-04-04 09:14:18,51.6,mada,combo_meals,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0039,2025-04-04 09:15:04,23.83,mada,food_items,STF06,ALMARAI DAIRY POS 8837
CAFE-20250404-0040,2025-04-04 09:19:44,30.98,cash,food_items,STF05,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250404-0041,2025-04-04 09:21:43,27.02,mada,food_items,STF02,SADAD BILL PAYMENT 8827162
CAFE-20250404-0042,2025-04-04 09:28:11,50.91,mada,food_items,STF06,SADAD BILL PAYMENT 8827162
CAFE-20250404-0043,2025-04-04 09:28:59,74.7,mada,combo_meals,STF04,TAMIMI MARKETS RIYADH 03421
CAFE-20250404-0044,2025-04-04 09:33:44,72.9,mada,combo_meals,STF02,ALMARAI DAIRY POS 8837
CAFE-20250404-0045,2025-04-04 09:41:05,17.02,credit,coffee_drinks,STF01,
CAFE-20250404-0046,2025-04-04 09:41:11,13.55,cash,coffee_drinks,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0047,2025-04-04 09:42:33,23.63,mada,coffee_drinks,STF04,SEC ELECTRICITY BILL 22981
CAFE-20250404-0048,2025-04-04 09:46:49,66.7,mada,combo_meals,STF03,ALMARAI DAIRY POS 8837
CAFE-20250404-0049,2025-04-04 09:54:06,17.7,mada,coffee_drinks,STF03,
CAFE-20250404-0050,2025-04-04 09:55:00,26.18,mada,coffee_drinks,STF02,STC INVOICE 44710
CAFE-20250404-0051,2025-04-04 09:55:14,18.96,mada,coffee_drinks,STF02,شركة المخابز الطازجة
CAFE-20250404-0052,2025-04-04 09:56:21,43.98,mada,specialty_drinks,STF03,شركة المخابز الطازجة
CAFE-20250404-0053,2025-04-04 09:57:52,15.92,credit,coffee_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0054,2025-04-04 09:58:03,23.37,mada,specialty_drinks,STF05,مؤسسة النخيل للعقار
CAFE-20250404-0055,2025-04-04 10:00:14,22.84,cash,coffee_drinks,STF06,شركة المخابز الطازجة
CAFE-20250404-0056,2025-04-04 10:16:14,48.69,mada,combo_meals,STF04,TAMIMI MARKETS RIYADH 03421
CAFE-20250404-0057,2025-04-04 10:20:03,20.17,mada,coffee_drinks,STF04,SEC ELECTRICITY BILL 22981
CAFE-20250404-0058,2025-04-04 10:24:06,27.01,mada,coffee_drinks,STF01,SEC ELECTRICITY BILL 22981
CAFE-20250404-0059,2025-04-04 10:27:16,34.68,mada,specialty_drinks,STF06,ALMARAI DAIRY POS 8837
CAFE-20250404-0060,2025-04-04 10:51:17,15.83,mada,coffee_drinks,STF04,ALMARAI DAIRY POS 8837
CAFE-20250404-0061,2025-04-04 11:06:16,45.98,credit,combo_meals,STF06,مؤسسة النخيل للعقار
CAFE-20250404-0062,2025-04-04 11:21:14,18.34,cash,coffee_drinks,STF03,ALMARAI DAIRY POS 8837
CAFE-20250404-0063,2025-04-04 11:27:19,37.16,mada,specialty_drinks,STF02,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250404-0064,2025-04-04 11:37:21,30.44,mada,food_items,STF03,TAMIMI MARKETS RIYADH 03421
CAFE-20250404-0065,2025-04-04 11:42:39,42.99,cash,combo_meals,STF06,ALMARAI DAIRY POS 8837
CAFE-20250404-0066,2025-04-04 11:50:16,34.08,mada,food_items,STF06,
CAFE-20250404-0067,2025-04-04 11:58:53,15.19,mada,coffee_drinks,STF02,شركة المخابز الطازجة
CAFE-20250404-0068,2025-04-04 12:07:52,23.56,cash,coffee_drinks,STF05,مؤسسة النخيل للعقار
CAFE-20250404-0069,2025-04-04 12:09:21,38.18,mada,specialty_drinks,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0070,2025-04-04 12:27:09,44.99,cash,food_items,STF06,شركة المخابز الطازجة
CAFE-20250404-0071,2025-04-04 12:29:47,19.95,mada,coffee_drinks,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0072,2025-04-04 12:34:06,73.53,mada,combo_meals,STF01,SEC ELECTRICITY BILL 22981
CAFE-20250404-0073,2025-04-04 12:40:30,16.03,mada,coffee_drinks,STF06,مؤسسة النخيل للعقار
CAFE-20250404-0074,2025-04-04 12:44:19,42.87,mada,combo_meals,STF05,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250404-0075,2025-04-04 12:50:51,43.14,mada,specialty_drinks,STF06,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250404-0076,2025-04-04 12:51:22,39.48,cash,specialty_drinks,STF01,ALMARAI DAIRY POS 8837
CAFE-20250404-0077,2025-04-04 12:52:57,20.24,mada,coffee_drinks,STF05,شركة المخابز الطازجة
CAFE-20250404-0078,2025-04-04 12:53:46,14.69,mada,coffee_drinks,STF04,TAMIMI MARKETS RIYADH 03421
CAFE-20250404-0079,2025-04-04 12:55:22,24.95,mada,coffee_drinks,STF02,AL OTHAIM PACKAGING 552
CAFE-20250404-0080,2025-04-04 12:58:07,13.81,mada,coffee_drinks,STF04,
CAFE-20250404-0081,2025-04-04 12:59:02,27.74,cash,specialty_drinks,STF02,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250404-0082,2025-04-04 12:59:55,38.7,cash,food_items,STF03,SEC ELECTRICITY BILL 22981
CAFE-20250404-0083,2025-04-04 13:00:29,72.24,mada,combo_meals,STF06,STC INVOICE 44710
CAFE-20250404-0084,2025-04-04 13:02:04,34.47,cash,food_items,STF01,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250404-0085,2025-04-04 13:03:19,36.65,mada,specialty_drinks,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0086,2025-04-04 13:07:06,17.08,mada,coffee_drinks,STF02,ALMARAI DAIRY POS 8837
CAFE-20250404-0087,2025-04-04 13:10:47,21.27,mada,food_items,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0088,2025-04-04 13:14:58,16.97,mada,coffee_drinks,STF01,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250404-0089,2025-04-04 13:19:51,26.23,cash,coffee_drinks,STF04,مؤسسة النخيل للعقار
CAFE-20250404-0090,2025-04-04 13:26:12,73.91,mada,combo_meals,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0091,2025-04-04 13:29:11,69.09,cash,combo_meals,STF02,SADAD BILL PAYMENT 8827162
CAFE-20250404-0092,2025-04-04 13:31:54,52.39,mada,food_items,STF03,مؤسسة النخيل للعقار
CAFE-20250404-0093,2025-04-04 13:37:52,47.04,mada,combo_meals,STF06,شركة المخابز الطازجة
CAFE-20250404-0094,2025-04-04 13:42:22,18.27,mada,food_items,STF04,شركة المخابز الطازجة
CAFE-20250404-0095,2025-04-04 13:51:38,45.31,cash,combo_meals,STF03,ALMARAI DAIRY POS 8837
CAFE-20250404-0096,2025-04-04 14:20:08,17.59,mada,coffee_drinks,STF02,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250404-0097,2025-04-04 14:23:59,35.61,mada,combo_meals,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0098,2025-04-04 14:25:43,41.04,mada,specialty_drinks,STF05,شركة المخابز الطازجة
CAFE-20250404-0099,2025-04-04 14:30:55,19.9,credit,food_items,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0100,2025-04-04 14:45:17,18.17,credit,coffee_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0101,2025-04-04 14:46:07,12.69,mada,coffee_drinks,STF03,SADAD BILL PAYMENT 8827162
CAFE-20250404-0102,2025-04-04 14:48:58,12.12,mada,coffee_drinks,STF05,SADAD BILL PAYMENT 8827162
CAFE-20250404-0103,2025-04-04 14:52:45,74.04,mada,combo_meals,STF03,ALMARAI DAIRY POS 8837
CAFE-20250404-0104,2025-04-04 14:56:50,47.65,mada,food_items,STF02,STC INVOICE 44710
CAFE-20250404-0105,2025-04-04 14:56:54,16.05,cash,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0106,2025-04-04 14:57:25,25.77,mada,food_items,STF03,
CAFE-20250404-0107,2025-04-04 15:00:00,18.54,mada,coffee_drinks,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0108,2025-04-04 15:10:51,54.4,mada,combo_meals,STF01,TAMIMI MARKETS RIYADH 03421
CAFE-20250404-0109,2025-04-04 15:19:40,44.09,mada,food_items,STF02,
CAFE-20250404-0110,2025-04-04 15:21:31,16.93,mada,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0111,2025-04-04 15:25:47,28.63,credit,specialty_drinks,STF03,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250404-0112,2025-04-04 15:27:21,36.24,mada,specialty_drinks,STF05,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250404-0113,2025-04-04 15:35:45,36.24,mada,specialty_drinks,STF01,شركة المخابز الطازجة
CAFE-20250404-0114,2025-04-04 15:36:30,46.91,credit,combo_meals,STF01,ALMARAI DAIRY POS 8837
CAFE-20250404-0115,2025-04-04 15:51:35,15.3,cash,coffee_drinks,STF03,مؤسسة النخيل للعقار
CAFE-20250404-0116,2025-04-04 16:18:07,24.17,mada,specialty_drinks,STF06,GAZT ZATCA VAT PAYMENT
CAFE-20250404-0117,2025-04-04 16:18:56,58.49,credit,combo_meals,STF04,SADAD BILL PAYMENT 8827162
CAFE-20250404-0118,2025-04-04 16:20:07,22.43,mada,coffee_drinks,STF02,مؤسسة النخيل للعقار
CAFE-20250404-0119,2025-04-04 16:21:26,24.76,mada,coffee_drinks,STF06,STC INVOICE 44710
CAFE-20250404-0120,2025-04-04 16:55:34,47.39,mada,food_items,STF05,ALMARAI DAIRY POS 8837
CAFE-20250404-0121,2025-04-04 16:58:33,50.72,mada,food_items,STF01,SEC ELECTRICITY BILL 22981
CAFE-20250404-0122,2025-04-04 16:59:43,17.07,mada,coffee_drinks,STF03,TAMIMI MARKETS RIYADH 03421
CAFE-20250404-0123,2025-04-04 17:04:44,45.0,mada,food_items,STF01,ALMARAI DAIRY POS 8837
CAFE-20250404-0124,2025-04-04 17:13:37,27.8,mada,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0125,2025-04-04 17:14:42,13.69,mada,coffee_drinks,STF05,SADAD BILL PAYMENT 8827162
CAFE-20250404-0126,2025-04-04 17:32:01,49.84,mada,combo_meals,STF05,AL OTHAIM PACKAGING 552
CAFE-20250404-0127,2025-04-04 17:34:51,26.87,cash,coffee_drinks,STF06,شركة المخابز الطازجة
CAFE-20250404-0128,2025-04-04 17:39:57,70.14,mada,combo_meals,STF03,
CAFE-20250404-0129,2025-04-04 17:41:46,13.75,cash,coffee_drinks,STF04,SADAD BILL PAYMENT 8827162
CAFE-20250404-0130,2025-04-04 17:46:54,73.81,mada,combo_meals,STF06,SADAD BILL PAYMENT 8827162
CAFE-20250404-0131,2025-04-04 17:52:24,68.01,mada,combo_meals,STF05,ALMARAI DAIRY POS 8837
CAFE-20250404-0132,2025-04-04 17:58:07,51.0,mada,food_items,STF05,ALMARAI DAIRY POS 8837
CAFE-20250404-0133,2025-04-04 17:58:33,60.66,mada,combo_meals,STF04,شركة المخابز الطازجة
CAFE-20250404-0134,2025-04-04 18:17:07,69.52,mada,combo_meals,STF03,ALMARAI DAIRY POS 8837
CAFE-20250404-0135,2025-04-04 18:20:00,22.39,credit,coffee_drinks,STF03,SADAD BILL PAYMENT 8827162
CAFE-20250404-0136,2025-04-04 18:38:46,54.46,mada,combo_meals,STF05,ALMARAI DAIRY POS 8837
CAFE-20250404-0137,2025-04-04 18:47:53,36.46,cash,specialty_drinks,STF05,شركة المخابز الطازجة
CAFE-20250404-0138,2025-04-04 18:56:41,15.51,cash,coffee_drinks,STF03,ALMARAI DAIRY POS 8837
CAFE-20250404-0139,2025-04-04 18:59:30,52.42,mada,combo_meals,STF03,GAZT ZATCA VAT PAYMENT
CAFE-20250404-0140,2025-04-04 19:25:54,32.47,mada,specialty_drinks,STF05,ALMARAI DAIRY POS 8837
CAFE-20250404-0141,2025-04-04 19:29:35,31.25,mada,food_items,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0142,2025-04-04 19:34:53,40.13,mada,combo_meals,STF06,AL OTHAIM PACKAGING 552
CAFE-20250404-0143,2025-04-04 19:39:13,25.5,mada,specialty_drinks,STF06,SEC ELECTRICITY BILL 22981
CAFE-20250404-0144,2025-04-04 20:20:27,23.17,mada,specialty_drinks,STF02,SADAD BILL PAYMENT 8827162
CAFE-20250404-0145,2025-04-04 20:35:53,26.63,mada,coffee_drinks,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250404-0146,2025-04-04 20:58:29,26.76,mada,coffee_drinks,STF04,ALMARAI DAIRY POS 8837
CAFE-20250404-0147,2025-04-04 21:21:35,14.13,credit,coffee_drinks,STF05,ALMARAI DAIRY POS 8837
CAFE-20250404-0148,2025-04-04 21:34:17,35.51,cash,food_items,STF03,SADAD BILL PAYMENT 8827162
CAFE-20250405-0001,2025-04-05 07:08:47,22.49,credit,coffee_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250405-0002,2025-04-05 07:13:13,70.52,mada,combo_meals,STF06,SADAD BILL PAYMENT 8827162
CAFE-20250405-0003,2025-04-05 07:20:07,19.72,cash,coffee_drinks,STF06,STC INVOICE 44710
CAFE-20250405-0004,2025-04-05 07:20:38,42.62,mada,specialty_drinks,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250405-0005,2025-04-05 07:23:27,12.05,cash,coffee_drinks,STF03,TAMIMI MARKETS RIYADH 03421
CAFE-20250405-0006,2025-04-05 07:35:26,25.5,mada,coffee_drinks,STF02,STC INVOICE 44710
CAFE-20250405-0007,2025-04-05 07:36:27,14.17,cash,coffee_drinks,STF04,شركة المخابز الطازجة
CAFE-20250405-0008,2025-04-05 07:47:40,22.79,credit,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250405-0009,2025-04-05 07:54:12,13.82,mada,coffee_drinks,STF02,مؤسسة النخيل للعقار
CAFE-20250405-0010,2025-04-05 07:54:33,46.81,mada,combo_meals,STF01,شركة المخابز الطازجة
CAFE-20250405-0011,2025-04-05 07:57:29,56.45,mada,combo_meals,STF01,ALMARAI DAIRY POS 8837
CAFE-20250405-0012,2025-04-05 08:04:35,41.39,mada,food_items,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250405-0013,2025-04-05 08:06:02,18.39,cash,coffee_drinks,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250405-0014,2025-04-05 08:22:04,20.87,cash,coffee_drinks,STF05,SEC ELECTRICITY BILL 22981
CAFE-20250405-0015,2025-04-05 08:22:07,25.1,mada,coffee_drinks,STF04,GAZT ZATCA VAT PAYMENT
CAFE-20250405-0016,2025-04-05 08:33:42,52.44,mada,food_items,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250405-0017,2025-04-05 08:34:54,36.66,mada,combo_meals,STF02,STC INVOICE 44710
CAFE-20250405-0018,2025-04-05 09:04:13,19.05,mada,food_items,STF02,شركة المخابز الطازجة
CAFE-20250405-0019,2025-04-05 09:05:40,19.22,cash,food_items,STF04,شركة المخابز الطازجة
CAFE-20250405-0020,2025-04-05 09:09:30,27.55,credit,coffee_drinks,STF05,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250405-0021,2025-04-05 09:17:54,44.29,cash,combo_meals,STF04,GAZT ZATCA VAT PAYMENT
CAFE-20250405-0022,2025-04-05 09:26:35,19.17,credit,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250405-0023,2025-04-05 09:45:49,35.73,credit,combo_meals,STF02,ALMARAI DAIRY POS 8837
CAFE-20250405-0024,2025-04-05 09:46:22,17.09,cash,coffee_drinks,STF04,AL OTHAIM PACKAGING 552
CAFE-20250405-0025,2025-04-05 09:50:39,28.4,mada,food_items,STF02,SADAD BILL PAYMENT 8827162
CAFE-20250405-0026,2025-04-05 10:00:35,12.21,credit,coffee_drinks,STF02,GAZT ZATCA VAT PAYMENT
CAFE-20250405-0027,2025-04-05 10:15:08,37.48,mada,food_items,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250405-0028,2025-04-05 10:31:51,52.25,credit,combo_meals,STF06,STC INVOICE 44710
CAFE-20250405-0029,2025-04-05 10:34:25,13.91,mada,coffee_drinks,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250405-0030,2025-04-05 10:50:20,23.91,cash,coffee_drinks,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250405-0031,2025-04-05 11:02:21,47.46,mada,food_items,STF03,
CAFE-20250405-0032,2025-04-05 11:04:34,58.82,mada,combo_meals,STF05,GAZT ZATCA VAT PAYMENT
CAFE-20250405-0033,2025-04-05 11:36:26,29.44,mada,specialty_drinks,STF05,ALMARAI DAIRY POS 8837
CAFE-20250405-0034,2025-04-05 11:48:56,32.71,mada,specialty_drinks,STF01,
CAFE-20250405-0035,2025-04-05 12:01:45,26.9,credit,coffee_drinks,STF05,SADAD BILL PAYMENT 8827162
CAFE-20250405-0036,2025-04-05 12:12:25,17.59,mada,coffee_drinks,STF01,AL OTHAIM PACKAGING 552
CAFE-20250405-0037,2025-04-05 12:16:38,54.71,mada,combo_meals,STF02,SADAD BILL PAYMENT 8827162
CAFE-20250405-0038,2025-04-05 12:16:47,17.5,mada,coffee_drinks,STF03,ALMARAI DAIRY POS 8837
CAFE-20250405-0039,2025-04-05 12:20:05,61.98,mada,combo_meals,STF03,ALMARAI DAIRY POS 8837
CAFE-20250405-0040,2025-04-05 12:24:10,22.57,cash,coffee_drinks,STF06,TAMIMI MARKETS RIYADH 03421
CAFE-20250405-0041,2025-04-05 12:25:13,61.84,credit,combo_meals,STF06,ALMARAI DAIRY POS 8837
CAFE-20250405-0042,2025-04-05 12:34:27,20.95,mada,coffee_drinks,STF01,AL OTHAIM PACKAGING 552
CAFE-20250405-0043,2025-04-05 12:40:41,19.05,mada,coffee_drinks,STF06,
CAFE-20250405-0044,2025-04-05 12:43:47,29.17,mada,food_items,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250405-0045,2025-04-05 12:53:46,26.82,mada,coffee_drinks,STF02,شركة المخابز الطازجة
CAFE-20250405-0046,2025-04-05 12:59:54,19.65,credit,coffee_drinks,STF05,شركة المخابز الطازجة
CAFE-20250405-0047,2025-04-05 13:04:39,52.15,mada,combo_meals,STF01,TAMIMI MARKETS RIYADH 03421
CAFE-20250405-0048,2025-04-05 13:12:21,40.11,credit,combo_meals,STF04,ALMARAI DAIRY POS 8837
CAFE-20250405-0049,2025-04-05 13:14:46,52.19,mada,food_items,STF04,AL OTHAIM PACKAGING 552
CAFE-20250405-0050,2025-04-05 13:17:47,21.74,mada,coffee_drinks,STF06,STC INVOICE 44710
