transaction_id,timestamp,amount_sar,payment_method,machine_id,cycle_type
TXN-20250620-0081,2025-06-20 19:47:30,29.92,credit,M04,standard
TXN-20250620-0082,2025-06-20 19:53:28,24.49,mada,M05,quick_wash
TXN-20250620-0083,2025-06-20 19:54:10,15.1,mada,M08,quick_wash
TXN-20250620-0084,2025-06-20 20:08:35,33.56,mada,M02,standard
TXN-20250620-0085,2025-06-20 20:25:01,41.73,mada,M01,heavy_duty
TXN-20250620-0086,2025-06-20 20:37:39,21.1,mada,M07,quick_wash
TXN-20250620-0087,2025-06-20 20:56:12,116.6,mada,M04,dry_clean
TXN-20250620-0088,2025-06-20 21:09:27,16.06,cash,M08,quick_wash
TXN-20250620-0089,2025-06-20 21:28:47,31.24,credit,M08,standard
TXN-20250620-0090,2025-06-20 21:30:08,61.57,mada,M06,heavy_duty
TXN-20250620-0091,2025-06-20 21:32:04,27.02,mada,M03,standard
TXN-20250620-0092,2025-06-20 21:37:47,16.91,mada,M01,quick_wash
TXN-20250620-0093,2025-06-20 21:47:28,23.07,cash,M01,quick_wash
TXN-20250620-0094,2025-06-20 22:21:03,23.01,cash,M03,quick_wash
TXN-20250620-0095,2025-06-20 22:36:22,27.96,cash,M02,standard
TXN-20250620-0096,2025-06-20 23:18:02,29.58,credit,M01,standard
TXN-20250620-0097,2025-06-20 23:40:42,29.97,cash,M01,standard
TXN-20250621-0001,2025-06-21 00:59:29,31.19,credit,M08,standard
TXN-20250621-0002,2025-06-21 05:06:56,16.3,mada,M05,quick_wash
TXN-20250621-0003,2025-06-21 06:00:24,16.83,cash,M08,quick_wash
TXN-20250621-0004,2025-06-21 06:49:36,18.2,mada,M04,quick_wash
TXN-20250621-0005,2025-06-21 06:55:06,34.17,cash,M06,standard
TXN-20250621-0006,2025-06-21 07:02:34,52.37,mada,M05,heavy_duty
TXN-20250621-0007,2025-06-21 08:06:55,36.13,mada,M07,standard
TXN-20250621-0008,2025-06-21 08:14:00,21.09,mada,M08,quick_wash
TXN-20250621-0009,2025-06-21 08:20:41,111.15,mada,M02,dry_clean
TXN-20250621-0010,2025-06-21 08:23:15,43.19,credit,M02,heavy_duty
TXN-20250621-0011,2025-06-21 08:23:20,20.1,credit,M02,quick_wash
TXN-20250621-0012,2025-06-21 08:31:52,42.33,mada,M04,heavy_duty
TXN-20250621-0013,2025-06-21 08:36:36,55.44,cash,M02,heavy_duty
TXN-20250621-0014,2025-06-21 08:59:09,15.2,mada,M06,quick_wash
TXN-20250621-0015,2025-06-21 09:02:36,45.37,mada,M04,heavy_duty
TXN-20250621-0016,2025-06-21 09:16:49,64.83,cash,M03,heavy_duty
TXN-20250621-0017,2025-06-21 09:17:57,32.15,mada,M05,standard
TXN-20250621-0018,2025-06-21 09:18:57,63.64,credit,M03,heavy_duty
TXN-20250621-0019,2025-06-21 10:30:59,58.67,credit,M03,heavy_duty
TXN-20250621-0020,2025-06-21 10:47:19,16.85,mada,M01,quick_wash
TXN-20250621-0021,2025-06-21 10:49:55,25.98,cash,M08,standard
TXN-20250621-0022,2025-06-21 11:10:31,53.97,credit,M07,heavy_duty
TXN-20250621-0023,2025-06-21 11:15:36,55.49,cash,M05,heavy_duty
TXN-20250621-0024,2025-06-21 11:59:27,30.98,mada,M08,standard
TXN-20250621-0025,2025-06-21 12:11:16,31.94,cash,M03,standard
TXN-20250621-0026,2025-06-21 12:16:57,16.25,mada,M02,quick_wash
TXN-20250621-0027,2025-06-21 13:17:36,102.71,cash,M04,dry_clean
TXN-20250621-0028,2025-06-21 13:23:12,42.45,mada,M08,heavy_duty
TXN-20250621-0029,2025-06-21 13:36:25,23.52,mada,M04,quick_wash
TXN-20250621-0030,2025-06-21 13:45:16,48.7,credit,M05,heavy_duty
TXN-20250621-0031,2025-06-21 14:14:21,16.59,cash,M01,quick_wash
TXN-20250621-0032,2025-06-21 14:17:25,25.16,cash,M04,standard
TXN-20250621-0033,2025-06-21 14:33:06,51.18,cash,M06,heavy_duty
TXN-20250621-0034,2025-06-21 14:58:58,25.94,mada,M07,standard
TXN-20250621-0035,2025-06-21 15:15:07,36.15,mada,M06,standard
TXN-20250621-0036,2025-06-21 15:24:41,17.77,mada,M07,quick_wash
TXN-20250621-0037,2025-06-21 15:33:38,32.72,mada,M03,standard
TXN-20250621-0038,2025-06-21 15:48:53,23.3,mada,M06,quick_wash
TXN-20250621-0039,2025-06-21 17:03:21,73.33,mada,M03,dry_clean
TXN-20250621-0040,2025-06-21 17:05:58,103.67,credit,M03,dry_clean
TXN-20250621-0041,2025-06-21 17:17:34,59.7,cash,M06,heavy_duty
TXN-20250621-0042,2025-06-21 18:09:19,29.13,cash,M05,standard
TXN-20250621-0043,2025-06-21 18:09:55,38.97,mada,M02,standard
TXN-20250621-0044,2025-06-21 18:23:01,37.49,credit,M05,standard
TXN-20250621-0045,2025-06-21 18:25:34,20.1,mada,M01,quick_wash
TXN-20250621-0046,2025-06-21 18:25:47,39.96,cash,M03,standard
TXN-20250621-0047,2025-06-21 18:34:32,15.48,cash,M08,quick_wash
TXN-20250621-0048,2025-06-21 18:57:53,22.46,mada,M04,quick_wash
TXN-20250621-0049,2025-06-21 18:58:05,17.28,mada,M03,quick_wash
TXN-20250621-0050,2025-06-21 19:28:31,46.71,cash,M05,heavy_duty
TXN-20250621-0051,2025-06-21 19:28:59,26.95,mada,M03,standard
TXN-20250621-0052,2025-06-21 20:05:16,17.66,mada,M04,quick_wash
TXN-20250621-0053,2025-06-21 20:12:09,19.5,mada,M03,quick_wash
TXN-20250621-0054,2025-06-21 20:28:31,26.08,cash,M05,standard
TXN-20250621-0055,2025-06-21 20:44:34,31.24,mada,M06,standard
TXN-20250621-0056,2025-06-21 20:51:22,24.85,mada,M01,quick_wash
TXN-20250621-0057,2025-06-21 21:12:53,56.84,mada,M07,heavy_duty
TXN-20250621-0058,2025-06-21 21:46:11,62.95,credit,M07,heavy_duty
TXN-20250621-0059,2025-06-21 21:51:14,30.73,credit,M08,standard
TXN-20250621-0060,2025-06-21 22:14:04,57.14,cash,M06,heavy_duty
TXN-20250621-0061,2025-06-21 23:11:32,64.89,mada,M07,heavy_duty
TXN-20250621-0062,2025-06-21 23:58:04,34.17,credit,M07,standard
TXN-20250622-0001,2025-06-22 05:52:56,19.3,mada,M02,quick_wash
TXN-20250622-0002,2025-06-22 06:02:49,15.35,mada,M06,quick_wash
TXN-20250622-0003,2025-06-22 06:22:28,53.89,credit,M03,heavy_duty
TXN-20250622-0004,2025-06-22 07:18:27,34.06,cash,M05,standard
TXN-20250622-0005,2025-06-22 08:01:45,33.2,mada,M01,standard
TXN-20250622-0006,2025-06-22 08:02:37,31.6,mada,M04,standard
TXN-20250622-0007,2025-06-22 08:08:35,34.77,cash,M02,standard
TXN-20250622-0008,2025-06-22 08:24:59,20.84,mada,M05,quick_wash
TXN-20250622-0009,2025-06-22 08:25:52,38.45,mada,M02,standard
TXN-20250622-0010,2025-06-22 08:36:00,50.84,mada,M03,heavy_duty
TXN-20250622-0011,2025-06-22 08:40:52,63.28,credit,M03,heavy_duty
TXN-20250622-0012,2025-06-22 08:42:42,44.44,mada,M06,heavy_duty
TXN-20250622-0013,2025-06-22 08:42:48,17.21,mada,M07,quick_wash
TXN-20250622-0014,2025-06-22 08:43:15,15.6,mada,M02,quick_wash
TXN-20250622-0015,2025-06-22 08:52:00,27.23,mada,M07,standard
TXN-20250622-0016,2025-06-22 08:52:00,23.08,mada,M07,quick_wash
TXN-20250622-0017,2025-06-22 08:55:56,35.3,mada,M06,standard
TXN-20250622-0018,2025-06-22 09:01:57,17.23,mada,M04,quick_wash
TXN-20250622-0019,2025-06-22 10:18:13,22.91,mada,M04,quick_wash
TXN-20250622-0020,2025-06-22 10:27:15,34.09,credit,M04,standard
TXN-20250622-0021,2025-06-22 10:58:44,79.1,mada,M01,dry_clean
TXN-20250622-0022,2025-06-22 11:03:26,48.07,mada,M06,heavy_duty
TXN-20250622-0023,2025-06-22 12:02:50,62.65,credit,M06,heavy_duty
TXN-20250622-0024,2025-06-22 12:09:19,22.24,cash,M04,quick_wash
TXN-20250622-0025,2025-06-22 12:20:14,60.82,cash,M03,heavy_duty
TXN-20250622-0026,2025-06-22 12:30:48,53.14,cash,M05,heavy_duty
TXN-20250622-0027,2025-06-22 12:40:53,107.66,cash,M02,dry_clean
TXN-20250622-0028,2025-06-22 12:43:24,18.89,credit,M04,quick_wash
TXN-20250622-0029,2025-06-22 12:58:10,34.99,mada,M02,standard
TXN-20250622-0030,2025-06-22 13:03:23,16.76,cash,M08,quick_wash
TXN-20250622-0031,2025-06-22 13:04:14,39.66,mada,M06,standard
TXN-20250622-0032,2025-06-22 13:14:41,26.2,mada,M05,standard
TXN-20250622-0033,2025-06-22 13:29:03,16.6,mada,M07,quick_wash
TXN-20250622-0034,2025-06-22 13:40:46,20.17,mada,M04,quick_wash
TXN-20250622-0035,2025-06-22 14:08:16,52.02,credit,M03,heavy_duty
TXN-20250622-0036,2025-06-22 14:09:07,27.95,mada,M06,standard
TXN-20250622-0037,2025-06-22 14:13:41,49.03,mada,M06,heavy_duty
TXN-20250622-0038,2025-06-22 14:30:25,28.15,mada,M07,standard
TXN-20250622-0039,2025-06-22 14:30:44,23.06,mada,M04,quick_wash
TXN-20250622-0040,2025-06-22 14:47:14,23.04,cash,M05,quick_wash
TXN-20250622-0041,2025-06-22 15:42:52,20.38,credit,M07,quick_wash
TXN-20250622-0042,2025-06-22 16:22:52,20.56,mada,M07,quick_wash
TXN-20250622-0043,2025-06-22 16:27:56,48.48,mada,M06,heavy_duty
TXN-20250622-0044,2025-06-22 17:17:43,48.47,mada,M04,heavy_duty
TXN-20250622-0045,2025-06-22 17:21:14,27.45,mada,M07,standard
TXN-20250622-0046,2025-06-22 18:02:46,32.44,cash,M05,standard
TXN-20250622-0047,2025-06-22 18:19:27,18.42,credit,M08,quick_wash
TXN-20250622-0048,2025-06-22 18:22:29,22.17,mada,M08,quick_wash
TXN-20250622-0049,2025-06-22 18:25:17,20.0,mada,M02,quick_wash
TXN-20250622-0050,2025-06-22 18:26:28,36.45,mada,M04,standard
TXN-20250622-0051,2025-06-22 19:06:52,20.52,cash,M04,quick_wash
TXN-20250622-0052,2025-06-22 19:11:25,36.52,mada,M04,standard
TXN-20250622-0053,2025-06-22 19:18:02,34.08,mada,M06,standard
TXN-20250622-0054,2025-06-22 19:28:44,34.82,cash,M05,standard
TXN-20250622-0055,2025-06-22 19:51:08,47.85,mada,M07,heavy_duty
TXN-20250622-0056,2025-06-22 19:53:00,24.93,mada,M08,quick_wash
TXN-20250622-0057,2025-06-22 20:10:40,43.42,mada,M08,heavy_duty
TXN-20250622-0058,2025-06-22 20:14:45,30.87,mada,M08,standard
TXN-20250622-0059,2025-06-22 20:17:51,21.55,mada,M02,quick_wash
TXN-20250622-0060,2025-06-22 20:20:05,52.93,mada,M05,dry_clean
TXN-20250622-0061,2025-06-22 20:31:28,59.58,mada,M05,heavy_duty
TXN-20250622-0062,2025-06-22 20:46:02,46.05,credit,M08,heavy_duty
TXN-20250622-0063,2025-06-22 20:59:33,16.85,mada,M06,quick_wash
TXN-20250622-0064,2025-06-22 20:59:42,25.67,credit,M06,standard
TXN-20250622-0065,2025-06-22 21:04:04,27.16,credit,M06,standard
TXN-20250622-0066,2025-06-22 21:04:08,17.14,mada,M04,quick_wash
TXN-20250622-0067,2025-06-22 21:22:33,19.54,mada,M02,quick_wash
TXN-20250622-0068,2025-06-22 21:40:40,55.39,mada,M06,heavy_duty
TXN-20250622-0069,2025-06-22 21:41:03,45.02,mada,M05,heavy_duty
TXN-20250622-0070,2025-06-22 21:55:51,38.76,mada,M07,standard
TXN-20250622-0071,2025-06-22 22:07:37,24.17,mada,M03,quick_wash
TXN-20250622-0072,2025-06-22 22:16:54,18.33,mada,M05,quick_wash
TXN-20250622-0073,2025-06-22 22:58:40,63.33,credit,M01,heavy_duty
TXN-20250623-0001,2025-06-23 00:41:26,49.1,cash,M04,heavy_duty
TXN-20250623-0002,2025-06-23 01:57:52,30.88,mada,M06,standard
TXN-20250623-0003,2025-06-23 07:30:11,45.29,mada,M08,heavy_duty
TXN-20250623-0004,2025-06-23 07:47:37,31.37,mada,M01,standard
TXN-20250623-0005,2025-06-23 07:50:03,18.97,mada,M04,quick_wash
TXN-20250623-0006,2025-06-23 08:24:24,114.93,mada,M03,dry_clean
TXN-20250623-0007,2025-06-23 08:31:36,18.15,mada,M01,quick_wash
TXN-20250623-0008,2025-06-23 08:49:41,39.12,cash,M06,standard
TXN-20250623-0009,2025-06-23 08:52:20,24.22,credit,M08,quick_wash
TXN-20250623-0010,2025-06-23 08:58:04,58.42,mada,M06,heavy_duty
TXN-20250623-0011,2025-06-23 09:09:10,20.05,mada,M01,quick_wash
TXN-20250623-0012,2025-06-23 09:33:05,46.66,mada,M03,heavy_duty
TXN-20250623-0013,2025-06-23 09:51:57,30.55,cash,M08,standard
TXN-20250623-0014,2025-06-23 09:56:14,25.68,credit,M05,standard
TXN-20250623-0015,2025-06-23 10:22:03,32.05,mada,M01,standard
TXN-20250623-0016,2025-06-23 10:22:53,36.0,cash,M06,standard
TXN-20250623-0017,2025-06-23 10:50:18,65.81,cash,M08,dry_clean
TXN-20250623-0018,2025-06-23 11:13:16,16.02,cash,M08,quick_wash
TXN-20250623-0019,2025-06-23 11:37:06,38.08,mada,M03,standard
TXN-20250623-0020,2025-06-23 11:48:20,52.99,cash,M06,heavy_duty
TXN-20250623-0021,2025-06-23 11:58:05,48.11,cash,M06,heavy_duty
TXN-20250623-0022,2025-06-23 12:03:55,38.96,cash,M06,standard
TXN-20250623-0023,2025-06-23 12:11:48,22.17,credit,M05,quick_wash
TXN-20250623-0024,2025-06-23 12:22:48,45.97,mada,M03,heavy_duty
TXN-20250623-0025,2025-06-23 12:32:00,34.04,credit,M08,standard
TXN-20250623-0026,2025-06-23 12:37:55,28.76,mada,M06,standard
TXN-20250623-0027,2025-06-23 13:49:52,38.43,mada,M05,standard
TXN-20250623-0028,2025-06-23 13:56:18,54.62,cash,M07,heavy_duty
TXN-20250623-0029,2025-06-23 14:00:28,67.12,cash,M07,dry_clean
TXN-20250623-0030,2025-06-23 14:08:42,28.78,mada,M03,standard
TXN-20250623-0031,2025-06-23 14:13:50,29.84,mada,M02,standard
TXN-20250623-0032,2025-06-23 14:59:30,87.37,mada,M02,dry_clean
TXN-20250623-0033,2025-06-23 15:12:06,36.01,mada,M07,standard
TXN-20250623-0034,2025-06-23 15:16:34,25.94,cash,M07,standard
TXN-20250623-0035,2025-06-23 15:56:33,32.46,mada,M01,standard
TXN-20250623-0036,2025-06-23 16:08:54,29.66,cash,M07,standard
TXN-20250623-0037,2025-06-23 16:39:12,34.89,mada,M01,standard
TXN-20250623-0038,2025-06-23 16:44:16,24.33,mada,M01,quick_wash
TXN-20250623-0039,2025-06-23 16:50:27,107.43,credit,M03,dry_clean
TXN-20250623-0040,2025-06-23 17:19:08,26.98,mada,M06,standard
TXN-20250623-0041,2025-06-23 17:22:27,40.8,mada,M05,heavy_duty
TXN-20250623-0042,2025-06-23 17:28:19,33.19,mada,M08,standard
TXN-20250623-0043,2025-06-23 17:32:40,25.09,mada,M07,standard
TXN-20250623-0044,2025-06-23 17:43:35,16.81,cash,M01,quick_wash
TXN-20250623-0045,2025-06-23 17:47:06,58.21,mada,M05,heavy_duty
TXN-20250623-0046,2025-06-23 17:48:56,108.22,mada,M07,dry_clean
TXN-20250623-0047,2025-06-23 17:59:21,106.69,cash,M03,dry_clean
TXN-20250623-0048,2025-06-23 18:16:47,53.44,mada,M06,heavy_duty
TXN-20250623-0049,2025-06-23 19:08:24,39.18,mada,M06,standard
TXN-20250623-0050,2025-06-23 19:14:00,52.81,mada,M06,heavy_duty
TXN-20250623-0051,2025-06-23 19:44:42,35.3,cash,M04,standard
TXN-20250623-0052,2025-06-23 19:45:34,20.55,cash,M08,quick_wash
TXN-20250623-0053,2025-06-23 19:53:29,25.35,mada,M08,standard
TXN-20250623-0054,2025-06-23 20:12:45,28.7,cash,M04,standard
TXN-20250623-0055,2025-06-23 20:15:11,20.89,mada,M08,quick_wash
TXN-20250623-0056,2025-06-23 20:19:18,51.29,mada,M03,heavy_duty
TXN-20250623-0057,2025-06-23 20:32:29,49.6,cash,M02,heavy_duty
TXN-20250623-0058,2025-06-23 20:43:31,22.57,mada,M03,quick_wash
TXN-20250623-0059,2025-06-23 20:49:51,49.18,mada,M03,heavy_duty
TXN-20250623-0060,2025-06-23 20:55:15,26.9,mada,M02,standard
TXN-20250623-0061,2025-06-23 20:59:14,35.48,cash,M05,standard
TXN-20250623-0062,2025-06-23 21:03:28,19.48,mada,M05,quick_wash
TXN-20250623-0063,2025-06-23 21:21:42,18.08,mada,M04,quick_wash
TXN-20250623-0064,2025-06-23 21:22:09,61.92,mada,M06,heavy_duty
TXN-20250623-0065,2025-06-23 21:22:32,28.63,mada,M01,standard
TXN-20250623-0066,2025-06-23 21:26:05,17.55,cash,M03,quick_wash
TXN-20250623-0067,2025-06-23 22:30:58,34.5,cash,M08,standard
TXN-20250623-0068,2025-06-23 22:49:14,54.16,credit,M02,heavy_duty
TXN-20250623-0069,2025-06-23 23:07:27,18.1,mada,M07,quick_wash
TXN-20250624-0001,2025-06-24 06:05:50,17.47,cash,M06,quick_wash
TXN-20250624-0002,2025-06-24 07:06:49,53.97,mada,M03,dry_clean
TXN-20250624-0003,2025-06-24 08:27:52,33.67,mada,M02,standard
TXN-20250624-0004,2025-06-24 08:47:32,23.79,cash,M05,quick_wash
TXN-20250624-0005,2025-06-24 08:56:52,33.24,credit,M05,standard
TXN-20250624-0006,2025-06-24 08:59:59,42.36,cash,M07,heavy_duty
TXN-20250624-0007,2025-06-24 09:05:01,15.09,mada,M08,quick_wash
TXN-20250624-0008,2025-06-24 09:12:11,30.94,mada,M03,standard
TXN-20250624-0009,2025-06-24 09:31:27,29.51,mada,M06,standard
TXN-20250624-0010,2025-06-24 09:43:21,17.97,mada,M07,quick_wash
TXN-20250624-0011,2025-06-24 10:48:41,27.36,cash,M01,standard
TXN-20250624-0012,2025-06-24 10:53:15,18.05,credit,M05,quick_wash
TXN-20250624-0013,2025-06-24 10:57:08,28.97,mada,M05,standard
TXN-20250624-0014,2025-06-24 12:07:57,17.13,cash,M08,quick_wash
TXN-20250624-0015,2025-06-24 12:26:38,39.24,cash,M03,standard
TXN-20250624-0016,2025-06-24 12:37:20,33.38,mada,M05,standard
TXN-20250624-0017,2025-06-24 12:46:01,44.72,cash,M03,heavy_duty
TXN-20250624-0018,2025-06-24 13:13:37,68.41,mada,M04,dry_clean
TXN-20250624-0019,2025-06-24 13:46:39,15.01,cash,M06,quick_wash
TXN-20250624-0020,2025-06-24 13:59:52,35.71,mada,M06,standard
TXN-20250624-0021,2025-06-24 14:05:45,25.67,credit,M02,standard
TXN-20250624-0022,2025-06-24 14:39:54,16.51,cash,M08,quick_wash
TXN-20250624-0023,2025-06-24 14:50:47,27.2,mada,M04,standard
TXN-20250624-0024,2025-06-24 15:16:15,21.73,cash,M03,quick_wash
TXN-20250624-0025,2025-06-24 15:23:23,30.13,cash,M05,standard
TXN-20250624-0026,2025-06-24 15:42:03,31.7,mada,M01,standard
TXN-20250624-0027,2025-06-24 15:55:28,114.81,credit,M05,dry_clean
TXN-20250624-0028,2025-06-24 15:58:24,47.92,cash,M08,heavy_duty
TXN-20250624-0029,2025-06-24 17:13:52,45.17,credit,M08,heavy_duty
TXN-20250624-0030,2025-06-24 17:36:04,30.95,mada,M02,standard
TXN-20250624-0031,2025-06-24 17:39:41,16.12,mada,M02,quick_wash
TXN-20250624-0032,2025-06-24 18:18:24,22.53,mada,M07,quick_wash
TXN-20250624-0033,2025-06-24 18:31:41,16.86,mada,M08,quick_wash
TXN-20250624-0034,2025-06-24 18:46:46,29.44,cash,M05,standard
TXN-20250624-0035,2025-06-24 19:00:25,21.47,mada,M07,quick_wash
TXN-20250624-0036,2025-06-24 19:26:35,15.74,mada,M08,quick_wash
TXN-20250624-0037,2025-06-24 19:28:56,36.04,mada,M04,standard
TXN-20250624-0038,2025-06-24 19:59:58,39.25,mada,M06,standard
TXN-20250624-0039,2025-06-24 20:10:25,29.32,mada,M07,standard
TXN-20250624-0040,2025-06-24 20:18:49,59.94,mada,M01,dry_clean
TXN-20250624-0041,2025-06-24 20:28:31,27.84,mada,M08,standard
TXN-20250624-0042,2025-06-24 20:42:26,17.17,mada,M05,quick_wash
TXN-20250624-0043,2025-06-24 20:47:42,39.09,cash,M05,standard
TXN-20250624-0044,2025-06-24 21:02:25,31.97,credit,M02,standard
TXN-20250624-0045,2025-06-24 21:31:00,116.43,mada,M06,dry_clean
TXN-20250624-0046,2025-06-24 21:39:14,17.27,mada,M01,quick_wash
TXN-20250624-0047,2025-06-24 21:47:38,34.51,cash,M07,standard
TXN-20250624-0048,2025-06-24 22:08:55,15.69,mada,M07,quick_wash
TXN-20250625-0001,2025-06-25 06:57:20,28.01,mada,M08,standard
TXN-20250625-0002,2025-06-25 07:31:34,83.5,cash,M08,dry_clean
TXN-20250625-0003,2025-06-25 07:36:02,39.17,mada,M02,standard
TXN-20250625-0004,2025-06-25 07:39:18,68.93,mada,M04,dry_clean
TXN-20250625-0005,2025-06-25 07:52:27,15.39,mada,M06,quick_wash
TXN-20250625-0006,2025-06-25 08:02:04,19.12,mada,M06,quick_wash
TXN-20250625-0007,2025-06-25 08:03:50,51.38,cash,M05,heavy_duty
TXN-20250625-0008,2025-06-25 08:11:08,31.36,mada,M02,standard
TXN-20250625-0009,2025-06-25 08:22:09,54.81,mada,M02,dry_clean
TXN-20250625-0010,2025-06-25 08:43:22,35.82,mada,M06,standard
TXN-20250625-0011,2025-06-25 08:56:12,53.85,mada,M02,heavy_duty
TXN-20250625-0012,2025-06-25 09:18:39,28.85,mada,M08,standard
TXN-20250625-0013,2025-06-25 09:36:01,80.71,mada,M02,dry_clean
TXN-20250625-0014,2025-06-25 10:14:01,45.17,credit,M04,heavy_duty
TXN-20250625-0015,2025-06-25 10:55:34,53.3,cash,M01,heavy_duty
TXN-20250625-0016,2025-06-25 12:18:13,20.06,cash,M03,quick_wash
TXN-20250625-0017,2025-06-25 12:20:54,27.59,mada,M01,standard
TXN-20250625-0018,2025-06-25 12:23:23,52.5,mada,M06,heavy_duty
TXN-20250625-0019,2025-06-25 12:33:16,46.44,mada,M05,heavy_duty
TXN-20250625-0020,2025-06-25 12:36:37,25.26,cash,M07,standard
TXN-20250625-0021,2025-06-25 12:47:21,22.18,cash,M05,quick_wash
TXN-20250625-0022,2025-06-25 12:48:28,36.69,mada,M05,standard
TXN-20250625-0023,2025-06-25 13:09:55,107.47,mada,M06,dry_clean
TXN-20250625-0024,2025-06-25 13:49:34,19.58,mada,M07,quick_wash
TXN-20250625-0025,2025-06-25 13:50:47,36.74,cash,M02,standard
TXN-20250625-0026,2025-06-25 14:09:01,52.75,cash,M03,heavy_duty
TXN-20250625-0027,2025-06-25 14:51:57,25.14,mada,M04,standard
TXN-20250625-0028,2025-06-25 14:59:20,37.48,cash,M08,standard
TXN-20250625-0029,2025-06-25 15:10:44,47.67,mada,M07,heavy_duty
TXN-20250625-0030,2025-06-25 15:26:00,56.19,mada,M02,heavy_duty
TXN-20250625-0031,2025-06-25 16:07:48,45.54,mada,M02,heavy_duty
TXN-20250625-0032,2025-06-25 17:25:56,15.7,cash,M05,quick_wash
TXN-20250625-0033,2025-06-25 17:33:38,60.28,credit,M01,dry_clean
TXN-20250625-0034,2025-06-25 17:40:04,48.89,cash,M08,heavy_duty
TXN-20250625-0035,2025-06-25 18:16:58,64.65,mada,M02,heavy_duty
TXN-20250625-0036,2025-06-25 18:38:57,46.78,mada,M08,heavy_duty
TXN-20250625-0037,2025-06-25 18:54:42,51.62,mada,M07,heavy_duty
TXN-20250625-0038,2025-06-25 19:03:44,19.1,mada,M05,quick_wash
TXN-20250625-0039,2025-06-25 19:05:01,35.43,credit,M04,standard
TXN-20250625-0040,2025-06-25 19:16:39,21.59,cash,M08,quick_wash
TXN-20250625-0041,2025-06-25 19:23:53,25.3,mada,M05,standard
TXN-20250625-0042,2025-06-25 20:12:41,25.57,mada,M04,standard
TXN-20250625-0043,2025-06-25 20:14:49,38.89,cash,M07,standard
TXN-20250625-0044,2025-06-25 20:29:46,17.37,cash,M08,quick_wash
TXN-20250625-0045,2025-06-25 20:44:23,21.76,mada,M02,quick_wash
TXN-20250625-0046,2025-06-25 21:02:37,28.85,mada,M02,standard
TXN-20250625-0047,2025-06-25 21:23:38,26.7,cash,M08,standard
TXN-20250625-0048,2025-06-25 22:03:38,17.93,credit,M07,quick_wash
TXN-20250625-0049,2025-06-25 22:42:12,31.91,mada,M04,standard
TXN-20250626-0001,2025-06-26 00:35:43,15.33,cash,M01,quick_wash
TXN-20250626-0002,2025-06-26 02:55:22,39.22,mada,M06,standard
TXN-20250626-0003,2025-06-26 06:56:46,23.58,credit,M02,quick_wash
TXN-20250626-0004,2025-06-26 07:00:40,28.75,cash,M08,standard
TXN-20250626-0005,2025-06-26 07:32:32,27.64,cash,M03,standard
TXN-20250626-0006,2025-06-26 07:33:13,72.2,credit,M03,dry_clean
TXN-20250626-0007,2025-06-26 08:11:28,58.99,credit,M04,heavy_duty
TXN-20250626-0008,2025-06-26 08:21:43,32.35,mada,M07,standard
TXN-20250626-0009,2025-06-26 08:49:47,15.07,mada,M05,quick_wash
TXN-20250626-0010,2025-06-26 09:09:42,92.29,cash,M07,dry_clean
TXN-20250626-0011,2025-06-26 09:10:57,50.58,cash,M07,dry_clean
TXN-20250626-0012,2025-06-26 09:14:38,46.98,mada,M07,heavy_duty
TXN-20250626-0013,2025-06-26 09:19:38,25.08,credit,M08,standard
TXN-20250626-0014,2025-06-26 09:25:19,39.04,credit,M03,standard
TXN-20250626-0015,2025-06-26 09:40:36,47.29,mada,M08,heavy_duty
TXN-20250626-0016,2025-06-26 09:44:49,39.9,mada,M06,standard
TXN-20250626-0017,2025-06-26 10:09:22,36.46,cash,M08,standard
TXN-20250626-0018,2025-06-26 10:16:15,25.38,cash,M01,standard
TXN-20250626-0019,2025-06-26 10:29:25,51.51,credit,M05,heavy_duty
TXN-20250626-0020,2025-06-26 10:49:10,27.05,mada,M06,standard
TXN-20250626-0021,2025-06-26 12:13:16,53.17,mada,M01,heavy_duty
TXN-20250626-0022,2025-06-26 12:19:31,43.04,cash,M03,heavy_duty
TXN-20250626-0023,2025-06-26 12:23:51,21.54,cash,M05,quick_wash
TXN-20250626-0024,2025-06-26 12:31:55,62.5,cash,M05,heavy_duty
TXN-20250626-0025,2025-06-26 12:45:04,55.89,mada,M06,heavy_duty
TXN-20250626-0026,2025-06-26 12:49:01,20.23,cash,M07,quick_wash
TXN-20250626-0027,2025-06-26 12:51:15,24.78,mada,M01,quick_wash
TXN-20250626-0028,2025-06-26 12:58:14,35.78,cash,M06,standard
TXN-20250626-0029,2025-06-26 13:18:53,35.74,mada,M03,standard
TXN-20250626-0030,2025-06-26 13:31:46,21.5,mada,M08,quick_wash
TXN-20250626-0031,2025-06-26 13:39:32,37.71,cash,M01,standard
TXN-20250626-0032,2025-06-26 13:47:34,28.98,mada,M04,standard
TXN-20250626-0033,2025-06-26 13:51:18,24.72,cash,M05,quick_wash
TXN-20250626-0034,2025-06-26 14:22:59,28.17,mada,M07,standard
TXN-20250626-0035,2025-06-26 14:36:40,20.12,mada,M01,quick_wash
TXN-20250626-0036,2025-06-26 14:47:44,33.34,mada,M07,standard
TXN-20250626-0037,2025-06-26 15:12:55,26.41,mada,M02,standard
TXN-20250626-0038,2025-06-26 15:37:27,62.9,credit,M04,heavy_duty
TXN-20250626-0039,2025-06-26 15:58:01,17.49,credit,M08,quick_wash
