transaction_id,timestamp,amount_sar,payment_method,basket_size,category
MINI-20250602-0189,2025-06-02 22:08:15,272.68,cash,large_basket,household
MINI-20250602-0190,2025-06-02 22:18:47,87.46,mada,medium_basket,beverages
MINI-20250602-0191,2025-06-02 22:23:10,41.99,mada,small_basket,snacks
MINI-20250602-0192,2025-06-02 22:25:12,55.87,cash,medium_basket,groceries
MINI-20250602-0193,2025-06-02 22:27:38,17.49,credit,small_basket,beverages
MINI-20250602-0194,2025-06-02 23:11:20,82.93,cash,medium_basket,beverages
MINI-20250602-0195,2025-06-02 23:16:48,17.14,mada,small_basket,household
MINI-20250602-0196,2025-06-02 23:29:11,43.72,mada,small_basket,beverages
MINI-20250603-0001,2025-06-03 00:28:05,42.34,cash,small_basket,groceries
MINI-20250603-0002,2025-06-03 00:29:00,22.21,cash,small_basket,beverages
MINI-20250603-0003,2025-06-03 00:45:15,28.89,mada,small_basket,groceries
MINI-20250603-0004,2025-06-03 00:46:51,17.3,mada,small_basket,groceries
MINI-20250603-0005,2025-06-03 00:55:05,141.7,cash,medium_basket,snacks
MINI-20250603-0006,2025-06-03 01:11:45,40.75,mada,small_basket,beverages
MINI-20250603-0007,2025-06-03 01:32:14,11.63,credit,small_basket,groceries
MINI-20250603-0008,2025-06-03 02:31:06,19.81,mada,small_basket,groceries
MINI-20250603-0009,2025-06-03 03:47:51,18.82,cash,small_basket,groceries
MINI-20250603-0010,2025-06-03 05:26:23,31.89,credit,small_basket,groceries
MINI-20250603-0011,2025-06-03 05:39:27,43.96,mada,small_basket,beverages
MINI-20250603-0012,2025-06-03 05:59:26,42.5,credit,small_basket,personal_care
MINI-20250603-0013,2025-06-03 06:09:56,22.93,mada,small_basket,snacks
MINI-20250603-0014,2025-06-03 06:26:29,293.1,cash,large_basket,groceries
MINI-20250603-0015,2025-06-03 07:02:58,31.37,mada,small_basket,beverages
MINI-20250603-0016,2025-06-03 07:03:36,37.76,cash,small_basket,snacks
MINI-20250603-0017,2025-06-03 07:05:26,119.09,mada,medium_basket,snacks
MINI-20250603-0018,2025-06-03 07:24:43,136.96,cash,medium_basket,personal_care
MINI-20250603-0019,2025-06-03 07:28:40,16.15,cash,small_basket,snacks
MINI-20250603-0020,2025-06-03 07:38:54,100.82,mada,medium_basket,household
MINI-20250603-0021,2025-06-03 07:55:47,126.95,mada,medium_basket,snacks
MINI-20250603-0022,2025-06-03 07:55:59,151.72,mada,medium_basket,groceries
MINI-20250603-0023,2025-06-03 07:56:01,193.53,cash,large_basket,beverages
MINI-20250603-0024,2025-06-03 08:06:28,83.06,mada,medium_basket,snacks
MINI-20250603-0025,2025-06-03 08:06:48,59.13,mada,medium_basket,snacks
MINI-20250603-0026,2025-06-03 08:13:20,30.59,mada,small_basket,snacks
MINI-20250603-0027,2025-06-03 08:15:01,125.59,mada,medium_basket,snacks
MINI-20250603-0028,2025-06-03 08:21:13,42.47,mada,small_basket,household
MINI-20250603-0029,2025-06-03 08:23:38,35.57,mada,small_basket,beverages
MINI-20250603-0030,2025-06-03 08:23:57,13.43,mada,small_basket,groceries
MINI-20250603-0031,2025-06-03 08:24:06,279.43,cash,large_basket,groceries
MINI-20250603-0032,2025-06-03 08:26:06,110.06,credit,medium_basket,personal_care
MINI-20250603-0033,2025-06-03 08:32:06,36.68,mada,small_basket,beverages
MINI-20250603-0034,2025-06-03 08:33:06,20.88,mada,small_basket,household
MINI-20250603-0035,2025-06-03 08:33:55,35.79,cash,small_basket,groceries
MINI-20250603-0036,2025-06-03 08:37:27,157.49,credit,medium_basket,beverages
MINI-20250603-0037,2025-06-03 08:45:15,146.53,mada,medium_basket,groceries
MINI-20250603-0038,2025-06-03 08:46:26,19.84,mada,small_basket,snacks
MINI-20250603-0039,2025-06-03 08:47:02,34.87,cash,small_basket,groceries
MINI-20250603-0040,2025-06-03 08:48:57,28.2,cash,small_basket,snacks
MINI-20250603-0041,2025-06-03 08:52:59,41.17,mada,small_basket,household
MINI-20250603-0042,2025-06-03 08:58:35,52.15,mada,medium_basket,groceries
MINI-20250603-0043,2025-06-03 09:05:15,35.59,mada,small_basket,household
MINI-20250603-0044,2025-06-03 09:06:26,37.49,cash,small_basket,personal_care
MINI-20250603-0045,2025-06-03 09:16:11,83.42,cash,medium_basket,groceries
MINI-20250603-0046,2025-06-03 09:19:17,14.81,cash,small_basket,household
MINI-20250603-0047,2025-06-03 09:21:46,101.11,mada,medium_basket,snacks
MINI-20250603-0048,2025-06-03 09:28:22,99.94,cash,medium_basket,groceries
MINI-20250603-0049,2025-06-03 09:38:41,23.0,mada,small_basket,groceries
MINI-20250603-0050,2025-06-03 09:40:12,323.3,mada,large_basket,household
MINI-20250603-0051,2025-06-03 09:40:41,210.29,cash,large_basket,beverages
MINI-20250603-0052,2025-06-03 09:41:42,18.99,mada,small_basket,household
MINI-20250603-0053,2025-06-03 09:42:56,27.79,cash,small_basket,beverages
MINI-20250603-0054,2025-06-03 09:47:29,414.75,mada,large_basket,snacks
MINI-20250603-0055,2025-06-03 09:48:34,8.12,mada,small_basket,household
MINI-20250603-0056,2025-06-03 09:48:50,109.32,mada,medium_basket,groceries
MINI-20250603-0057,2025-06-03 09:49:40,414.34,cash,large_basket,household
MINI-20250603-0058,2025-06-03 09:53:35,72.39,mada,medium_basket,household
MINI-20250603-0059,2025-06-03 09:55:29,47.51,credit,medium_basket,personal_care
MINI-20250603-0060,2025-06-03 09:57:20,30.81,credit,small_basket,groceries
MINI-20250603-0061,2025-06-03 10:01:09,106.59,mada,medium_basket,personal_care
MINI-20250603-0062,2025-06-03 10:12:52,10.36,mada,small_basket,groceries
MINI-20250603-0063,2025-06-03 10:14:54,34.58,mada,small_basket,household
MINI-20250603-0064,2025-06-03 10:17:00,79.45,cash,medium_basket,household
MINI-20250603-0065,2025-06-03 10:23:05,20.46,cash,small_basket,snacks
MINI-20250603-0066,2025-06-03 10:40:17,22.49,mada,small_basket,groceries
MINI-20250603-0067,2025-06-03 10:42:43,89.37,mada,medium_basket,beverages
MINI-20250603-0068,2025-06-03 10:43:36,22.87,mada,small_basket,groceries
MINI-20250603-0069,2025-06-03 10:49:16,168.69,mada,medium_basket,beverages
MINI-20250603-0070,2025-06-03 10:53:15,26.26,mada,small_basket,groceries
MINI-20250603-0071,2025-06-03 11:03:01,62.08,mada,medium_basket,personal_care
MINI-20250603-0072,2025-06-03 11:06:52,112.3,mada,medium_basket,beverages
MINI-20250603-0073,2025-06-03 11:07:08,22.54,mada,small_basket,beverages
MINI-20250603-0074,2025-06-03 11:07:47,141.01,mada,medium_basket,beverages
MINI-20250603-0075,2025-06-03 11:11:53,27.85,mada,small_basket,snacks
MINI-20250603-0076,2025-06-03 11:13:08,166.32,cash,medium_basket,snacks
MINI-20250603-0077,2025-06-03 11:42:07,175.08,mada,medium_basket,groceries
MINI-20250603-0078,2025-06-03 11:43:36,177.77,mada,medium_basket,groceries
MINI-20250603-0079,2025-06-03 11:45:10,132.59,mada,medium_basket,household
MINI-20250603-0080,2025-06-03 11:47:25,422.18,mada,large_basket,groceries
MINI-20250603-0081,2025-06-03 12:03:41,22.6,mada,small_basket,personal_care
MINI-20250603-0082,2025-06-03 12:08:12,40.55,credit,small_basket,groceries
MINI-20250603-0083,2025-06-03 12:08:39,371.71,cash,large_basket,beverages
MINI-20250603-0084,2025-06-03 12:14:11,88.82,cash,medium_basket,groceries
MINI-20250603-0085,2025-06-03 12:14:30,82.17,mada,medium_basket,beverages
MINI-20250603-0086,2025-06-03 12:19:16,102.59,mada,medium_basket,snacks
MINI-20250603-0087,2025-06-03 12:22:32,60.62,cash,medium_basket,beverages
MINI-20250603-0088,2025-06-03 12:29:30,30.45,cash,small_basket,household
MINI-20250603-0089,2025-06-03 12:29:30,39.9,mada,small_basket,snacks
MINI-20250603-0090,2025-06-03 12:44:46,25.99,cash,small_basket,groceries
MINI-20250603-0091,2025-06-03 12:52:55,129.63,mada,medium_basket,household
MINI-20250603-0092,2025-06-03 12:54:16,15.25,credit,small_basket,snacks
MINI-20250603-0093,2025-06-03 13:01:14,28.02,mada,small_basket,personal_care
MINI-20250603-0094,2025-06-03 13:06:32,276.88,cash,large_basket,beverages
MINI-20250603-0095,2025-06-03 13:08:02,42.72,cash,small_basket,beverages
MINI-20250603-0096,2025-06-03 13:09:56,80.27,mada,medium_basket,snacks
MINI-20250603-0097,2025-06-03 13:12:42,156.6,mada,medium_basket,beverages
MINI-20250603-0098,2025-06-03 13:15:16,266.05,mada,large_basket,beverages
MINI-20250603-0099,2025-06-03 13:16:39,13.9,cash,small_basket,snacks
MINI-20250603-0100,2025-06-03 13:18:48,149.58,cash,medium_basket,household
MINI-20250603-0101,2025-06-03 13:20:12,13.83,mada,small_basket,groceries
MINI-20250603-0102,2025-06-03 13:22:33,22.52,mada,small_basket,groceries
MINI-20250603-0103,2025-06-03 13:27:21,81.9,cash,medium_basket,groceries
MINI-20250603-0104,2025-06-03 13:28:09,173.89,cash,medium_basket,household
MINI-20250603-0105,2025-06-03 13:30:11,236.45,credit,large_basket,personal_care
MINI-20250603-0106,2025-06-03 13:32:03,93.75,cash,medium_basket,household
MINI-20250603-0107,2025-06-03 13:32:49,140.17,mada,medium_basket,beverages
MINI-20250603-0108,2025-06-03 13:46:18,17.64,mada,small_basket,groceries
MINI-20250603-0109,2025-06-03 13:56:07,26.26,mada,small_basket,snacks
MINI-20250603-0110,2025-06-03 13:59:22,143.66,mada,medium_basket,household
MINI-20250603-0111,2025-06-03 14:10:58,177.63,cash,medium_basket,beverages
MINI-20250603-0112,2025-06-03 14:12:16,221.88,mada,large_basket,household
MINI-20250603-0113,2025-06-03 14:14:54,12.27,cash,small_basket,groceries
MINI-20250603-0114,2025-06-03 14:34:44,168.85,mada,medium_basket,groceries
MINI-20250603-0115,2025-06-03 14:35:00,12.83,mada,small_basket,groceries
MINI-20250603-0116,2025-06-03 14:37:04,19.87,cash,small_basket,snacks
MINI-20250603-0117,2025-06-03 14:47:06,116.64,mada,medium_basket,household
MINI-20250603-0118,2025-06-03 14:47:33,11.17,cash,small_basket,groceries
MINI-20250603-0119,2025-06-03 14:53:35,40.24,credit,small_basket,groceries
MINI-20250603-0120,2025-06-03 14:59:36,29.45,cash,small_basket,groceries
MINI-20250603-0121,2025-06-03 15:08:07,173.63,mada,medium_basket,snacks
MINI-20250603-0122,2025-06-03 15:16:07,252.67,cash,large_basket,groceries
MINI-20250603-0123,2025-06-03 15:21:03,152.65,mada,medium_basket,household
MINI-20250603-0124,2025-06-03 15:25:18,93.41,mada,medium_basket,groceries
MINI-20250603-0125,2025-06-03 15:34:23,177.04,cash,medium_basket,beverages
MINI-20250603-0126,2025-06-03 15:34:27,82.74,mada,medium_basket,beverages
MINI-20250603-0127,2025-06-03 15:37:57,27.31,credit,small_basket,household
MINI-20250603-0128,2025-06-03 15:48:44,62.28,credit,medium_basket,personal_care
MINI-20250603-0129,2025-06-03 15:51:13,291.86,cash,large_basket,beverages
MINI-20250603-0130,2025-06-03 15:57:00,33.51,credit,small_basket,groceries
MINI-20250603-0131,2025-06-03 16:02:59,35.31,mada,small_basket,household
MINI-20250603-0132,2025-06-03 16:12:16,88.46,cash,medium_basket,beverages
MINI-20250603-0133,2025-06-03 16:13:57,386.09,cash,large_basket,groceries
MINI-20250603-0134,2025-06-03 16:19:20,11.33,mada,small_basket,snacks
MINI-20250603-0135,2025-06-03 16:30:08,39.44,mada,small_basket,groceries
MINI-20250603-0136,2025-06-03 16:38:20,294.97,cash,large_basket,groceries
MINI-20250603-0137,2025-06-03 16:51:02,335.14,cash,large_basket,groceries
MINI-20250603-0138,2025-06-03 16:51:24,41.34,cash,small_basket,groceries
MINI-20250603-0139,2025-06-03 16:57:31,24.4,mada,small_basket,household
MINI-20250603-0140,2025-06-03 17:08:49,20.83,cash,small_basket,beverages
MINI-20250603-0141,2025-06-03 17:09:45,174.76,mada,medium_basket,household
MINI-20250603-0142,2025-06-03 17:10:35,23.34,mada,small_basket,groceries
MINI-20250603-0143,2025-06-03 17:12:08,20.65,cash,small_basket,household
MINI-20250603-0144,2025-06-03 17:16:38,341.75,mada,large_basket,groceries
MINI-20250603-0145,2025-06-03 17:18:35,20.08,cash,small_basket,beverages
MINI-20250603-0146,2025-06-03 17:29:28,13.52,mada,small_basket,groceries
MINI-20250603-0147,2025-06-03 17:32:13,37.06,mada,small_basket,household
MINI-20250603-0148,2025-06-03 17:33:06,10.72,cash,small_basket,beverages
MINI-20250603-0149,2025-06-03 17:39:52,41.1,mada,small_basket,groceries
MINI-20250603-0150,2025-06-03 17:54:54,140.77,mada,medium_basket,groceries
MINI-20250603-0151,2025-06-03 17:59:32,264.7,mada,large_basket,beverages
MINI-20250603-0152,2025-06-03 18:02:04,191.76,cash,large_basket,beverages
MINI-20250603-0153,2025-06-03 18:09:33,35.53,credit,small_basket,groceries
MINI-20250603-0154,2025-06-03 18:11:30,41.78,cash,small_basket,beverages
MINI-20250603-0155,2025-06-03 18:18:40,145.66,cash,medium_basket,snacks
MINI-20250603-0156,2025-06-03 18:26:27,18.86,cash,small_basket,beverages
MINI-20250603-0157,2025-06-03 18:27:17,101.7,mada,medium_basket,beverages
MINI-20250603-0158,2025-06-03 18:29:08,152.9,mada,medium_basket,groceries
MINI-20250603-0159,2025-06-03 18:35:05,37.09,mada,small_basket,household
MINI-20250603-0160,2025-06-03 18:35:24,77.57,cash,medium_basket,groceries
MINI-20250603-0161,2025-06-03 18:37:55,73.2,mada,medium_basket,beverages
MINI-20250603-0162,2025-06-03 18:43:33,34.16,cash,small_basket,household
MINI-20250603-0163,2025-06-03 18:45:06,31.37,cash,small_basket,beverages
MINI-20250603-0164,2025-06-03 18:45:35,172.88,mada,medium_basket,snacks
MINI-20250603-0165,2025-06-03 18:45:36,19.41,mada,small_basket,household
MINI-20250603-0166,2025-06-03 18:52:52,40.65,cash,small_basket,household
MINI-20250603-0167,2025-06-03 19:04:08,42.52,cash,small_basket,beverages
MINI-20250603-0168,2025-06-03 19:04:41,121.54,cash,medium_basket,groceries
MINI-20250603-0169,2025-06-03 19:06:04,10.89,mada,small_basket,household
MINI-20250603-0170,2025-06-03 19:11:26,440.03,cash,large_basket,household
MINI-20250603-0171,2025-06-03 19:23:16,33.73,mada,small_basket,groceries
MINI-20250603-0172,2025-06-03 19:24:09,86.89,mada,medium_basket,personal_care
MINI-20250603-0173,2025-06-03 19:33:18,10.33,mada,small_basket,groceries
MINI-20250603-0174,2025-06-03 19:41:07,36.65,mada,small_basket,personal_care
MINI-20250603-0175,2025-06-03 19:42:21,26.24,cash,small_basket,household
MINI-20250603-0176,2025-06-03 19:45:25,169.85,mada,medium_basket,beverages
MINI-20250603-0177,2025-06-03 19:54:06,201.03,mada,large_basket,groceries
MINI-20250603-0178,2025-06-03 19:56:26,80.08,mada,medium_basket,beverages
MINI-20250603-0179,2025-06-03 19:59:01,78.56,mada,medium_basket,household
MINI-20250603-0180,2025-06-03 20:03:46,362.18,cash,large_basket,beverages
MINI-20250603-0181,2025-06-03 20:04:40,24.81,cash,small_basket,beverages
MINI-20250603-0182,2025-06-03 20:06:40,178.48,mada,medium_basket,groceries
MINI-20250603-0183,2025-06-03 20:14:55,22.22,mada,small_basket,snacks
MINI-20250603-0184,2025-06-03 20:31:28,19.68,mada,small_basket,snacks
MINI-20250603-0185,2025-06-03 20:31:56,168.12,credit,medium_basket,beverages
MINI-20250603-0186,2025-06-03 20:42:27,15.17,mada,small_basket,household
MINI-20250603-0187,2025-06-03 20:43:49,9.9,cash,small_basket,household
MINI-20250603-0188,2025-06-03 20:44:42,95.2,cash,medium_basket,beverages
MINI-20250603-0189,2025-06-03 20:48:58,37.49,credit,small_basket,groceries
MINI-20250603-0190,2025-06-03 20:56:46,26.04,mada,small_basket,snacks
MINI-20250603-0191,2025-06-03 21:01:33,36.97,cash,small_basket,beverages
MINI-20250603-0192,2025-06-03 21:16:12,16.17,mada,small_basket,groceries
MINI-20250603-0193,2025-06-03 21:20:22,38.83,mada,small_basket,personal_care
MINI-20250603-0194,2025-06-03 21:25:26,37.04,credit,small_basket,groceries
MINI-20250603-0195,2025-06-03 21:26:32,347.89,cash,large_basket,household
MINI-20250603-0196,2025-06-03 21:29:40,16.44,mada,small_basket,beverages
MINI-20250603-0197,2025-06-03 21:31:07,379.27,mada,large_basket,personal_care
MINI-20250603-0198,2025-06-03 21:36:07,83.02,mada,medium_basket,groceries
MINI-20250603-0199,2025-06-03 21:36:52,405.87,mada,large_basket,groceries
MINI-20250603-0200,2025-06-03 21:40:13,171.59,cash,medium_basket,household
MINI-20250603-0201,2025-06-03 21:45:12,27.45,mada,small_basket,personal_care
MINI-20250603-0202,2025-06-03 21:46:14,38.85,mada,small_basket,personal_care
MINI-20250603-0203,2025-06-03 21:46:23,24.28,cash,small_basket,groceries
MINI-20250603-0204,2025-06-03 21:51:43,334.87,cash,large_basket,personal_care
MINI-20250603-0205,2025-06-03 21:51:43,321.01,credit,large_basket,groceries
MINI-20250603-0206,2025-06-03 21:52:48,30.08,mada,small_basket,beverages
MINI-20250603-0207,2025-06-03 21:57:57,22.97,cash,small_basket,beverages
MINI-20250603-0208,2025-06-03 21:59:09,392.46,mada,large_basket,groceries
MINI-20250603-0209,2025-06-03 22:04:26,39.2,mada,small_basket,groceries
MINI-20250603-0210,2025-06-03 22:16:53,352.77,mada,large_basket,groceries
MINI-20250603-0211,2025-06-03 22:21:33,421.31,mada,large_basket,beverages
MINI-20250603-0212,2025-06-03 22:25:54,149.09,cash,medium_basket,beverages
MINI-20250603-0213,2025-06-03 22:36:30,268.01,mada,large_basket,household
MINI-20250603-0214,2025-06-03 22:43:44,160.37,mada,medium_basket,personal_care
MINI-20250603-0215,2025-06-03 22:45:03,32.23,mada,small_basket,household
MINI-20250603-0216,2025-06-03 23:15:59,94.78,mada,medium_basket,beverages
MINI-20250603-0217,2025-06-03 23:29:06,88.68,mada,medium_basket,groceries
MINI-20250603-0218,2025-06-03 23:30:59,277.0,mada,large_basket,personal_care
MINI-20250603-0219,2025-06-03 23:58:03,62.36,credit,medium_basket,household
MINI-20250603-0220,2025-06-03 23:59:14,96.6,cash,medium_basket,groceries
MINI-20250603-0221,2025-06-03 23:59:52,12.53,cash,small_basket,beverages
MINI-20250604-0001,2025-06-04 00:11:23,19.45,mada,small_basket,beverages
MINI-20250604-0002,2025-06-04 00:13:46,30.79,credit,small_basket,groceries
MINI-20250604-0003,2025-06-04 00:51:55,45.62,cash,medium_basket,beverages
MINI-20250604-0004,2025-06-04 01:04:06,118.43,mada,medium_basket,personal_care
MINI-20250604-0005,2025-06-04 03:30:34,81.48,credit,medium_basket,groceries
MINI-20250604-0006,2025-06-04 05:18:37,96.47,cash,medium_basket,groceries
MINI-20250604-0007,2025-06-04 06:25:37,8.56,cash,small_basket,household
MINI-20250604-0008,2025-06-04 06:30:40,163.52,credit,medium_basket,beverages
MINI-20250604-0009,2025-06-04 06:54:31,46.48,cash,medium_basket,personal_care
MINI-20250604-0010,2025-06-04 07:03:35,28.08,credit,small_basket,groceries
MINI-20250604-0011,2025-06-04 07:10:01,20.25,mada,small_basket,groceries
MINI-20250604-0012,2025-06-04 07:21:08,18.91,cash,small_basket,beverages
MINI-20250604-0013,2025-06-04 07:31:58,22.09,mada,small_basket,snacks
MINI-20250604-0014,2025-06-04 07:32:10,118.02,mada,medium_basket,household
MINI-20250604-0015,2025-06-04 07:35:25,9.86,mada,small_basket,snacks
MINI-20250604-0016,2025-06-04 07:35:59,27.53,mada,small_basket,groceries
MINI-20250604-0017,2025-06-04 07:52:18,85.15,credit,medium_basket,beverages
MINI-20250604-0018,2025-06-04 07:58:31,28.19,cash,small_basket,groceries
MINI-20250604-0019,2025-06-04 08:01:49,149.41,mada,medium_basket,snacks
MINI-20250604-0020,2025-06-04 08:03:11,14.31,cash,small_basket,groceries
MINI-20250604-0021,2025-06-04 08:04:06,111.16,mada,medium_basket,snacks
MINI-20250604-0022,2025-06-04 08:13:09,118.71,mada,medium_basket,groceries
MINI-20250604-0023,2025-06-04 08:24:02,154.84,mada,medium_basket,beverages
MINI-20250604-0024,2025-06-04 08:28:26,20.95,cash,small_basket,groceries
MINI-20250604-0025,2025-06-04 08:28:54,8.06,mada,small_basket,groceries
MINI-20250604-0026,2025-06-04 08:32:14,381.37,mada,large_basket,household
MINI-20250604-0027,2025-06-04 08:37:35,83.03,mada,medium_basket,groceries
MINI-20250604-0028,2025-06-04 08:42:58,38.22,mada,small_basket,snacks
MINI-20250604-0029,2025-06-04 08:50:53,83.76,cash,medium_basket,groceries
MINI-20250604-0030,2025-06-04 08:53:47,30.52,mada,small_basket,groceries
MINI-20250604-0031,2025-06-04 08:57:30,159.76,mada,medium_basket,groceries
MINI-20250604-0032,2025-06-04 09:07:29,133.18,mada,medium_basket,snacks
MINI-20250604-0033,2025-06-04 09:21:21,129.4,credit,medium_basket,snacks
MINI-20250604-0034,2025-06-04 09:24:07,13.37,cash,small_basket,snacks
MINI-20250604-0035,2025-06-04 09:26:12,100.53,cash,medium_basket,groceries
